comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
11.84;519;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.008335;NA;.847655;3.072867;3.072862;3.080000;4;27
11.74;517;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.010480;NA;.854695;3.076807;3.076802;3.090000;4;27
11.67;518;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.010506;NA;.765098;3.035470;3.035465;3.040000;4;25
11.67;518;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.009592;NA;.829395;3.060990;3.060985;3.070000;4;27
11.86;517;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.004805;NA;.743574;3.048885;3.048878;3.050000;4;24
11.66;518;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.010566;NA;.890589;3.088866;3.088861;3.100000;4;28
11.91;518;1;0;1;32;58;1;0;9;10000;10000;1;1;0;0;16;.010411;NA;.769022;3.055100;3.055096;3.060000;4;25
11.74;519;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.018521;NA;.801002;8.175032;8.175027;8.190000;4;9
11.62;518;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.018447;NA;.859828;8.217075;8.217070;8.230000;4;10
11.66;517;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.018913;NA;.881576;8.202099;8.202094;8.220000;4;10
11.72;519;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.016946;NA;.804105;8.202650;8.202645;8.220000;4;9
11.69;517;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.010207;NA;.744840;8.214308;8.214304;8.220000;4;9
11.64;519;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.018802;NA;.839386;8.182030;8.182025;8.200000;4;10
11.68;518;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.010470;NA;.750224;8.218154;8.218150;8.230000;4;9
11.78;518;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.010971;NA;.806833;8.181169;8.181164;8.190000;4;9
11.73;517;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.009899;NA;.836147;8.147362;8.147357;8.160000;4;10
11.67;518;1;0;1;32;58;1;0;9;10000;10000;3;1;0;0;16;.014697;NA;.856317;8.169383;8.169377;8.180000;4;10
11.61;518;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.024532;NA;.887698;18.470643;18.470638;18.490000;4;4
11.89;519;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.022420;NA;.835051;18.436876;18.436871;18.460000;4;4
11.69;518;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.023564;NA;.881875;18.398796;18.398791;18.420000;4;4
11.67;518;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.031583;NA;.899519;18.489227;18.489222;18.520000;4;4
11.87;519;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.021611;NA;.928387;18.492777;18.492772;18.510000;4;5
11.85;517;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.021739;NA;.791511;18.461054;18.461048;18.480000;4;4
11.82;518;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.020439;NA;.894485;18.457508;18.457503;18.480000;4;4
11.66;518;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.022394;NA;.865657;18.405300;18.405292;18.430000;4;4
11.74;519;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.025016;NA;.883412;18.461512;18.461509;18.490000;4;4
11.74;518;1;0;1;32;58;1;0;9;10000;10000;7;1;0;0;16;.028235;NA;.851759;18.468357;18.468352;18.490000;4;4
11.76;518;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.029465;NA;.720452;23.605487;23.605482;23.630000;4;3
11.75;518;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.030820;NA;.879031;23.575883;23.575878;23.610000;4;3
11.72;529;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.033616;NA;.895264;23.598701;23.598695;23.630000;4;3
11.94;517;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.030036;NA;.910419;23.601445;23.601441;23.630000;4;3
11.70;517;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.030262;NA;.891301;23.596116;23.596111;23.620000;4;3
11.84;517;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.029540;NA;.801984;23.593414;23.593409;23.620000;4;3
11.86;517;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.029983;NA;.820171;23.595264;23.595259;23.620000;4;3
11.86;517;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.041858;NA;.896132;23.606066;23.606061;23.650000;4;3
11.66;518;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.031797;NA;.865420;23.579725;23.579720;23.610000;4;3
11.87;517;1;0;1;32;58;1;0;9;10000;10000;9;1;0;0;16;.029609;NA;.944945;23.597156;23.597151;23.630000;4;4
11.63;519;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.039318;NA;.883989;28.726295;28.726290;28.770000;4;3
11.95;518;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.050368;NA;.944236;28.721753;28.721749;28.770000;4;3
11.96;518;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.032710;NA;.883820;28.726207;28.726202;28.760000;4;3
11.67;517;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.039373;NA;.885881;28.716774;28.716769;28.760000;4;3
11.92;517;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.029042;NA;.866601;28.730159;28.730154;28.760000;4;3
11.73;518;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.033575;NA;.898775;28.708184;28.708179;28.740000;4;3
11.78;518;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.036751;NA;.892203;28.720606;28.720601;28.760000;4;3
11.76;519;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.048798;NA;.907872;28.727927;28.727922;28.780000;4;3
11.75;518;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.036547;NA;.846671;28.731197;28.731192;28.770000;4;2
11.63;517;1;0;1;32;58;1;0;9;10000;10000;11;1;0;0;16;.038108;NA;.827247;28.692247;28.692242;28.730000;4;2
