comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.02;266;1;0;1;128;2;1;0;10;10000;10000;10000000;0;0;2;.063817;NA;.605230;.380929;.380924;.450000;504;147
2.05;267;1;0;1;128;2;1;0;11;10000;10000;10000000;0;0;2;.053122;NA;.553930;.626178;.626170;.680000;310;88
2.01;267;1;0;1;128;2;1;0;12;10000;10000;10000000;0;0;2;.063152;NA;.511308;.408874;.408867;.470000;465;117
1.87;261;1;0;1;256;2;1;0;2;10000;10000;10000000;0;0;2;.038782;NA;.522036;.263392;.263387;.310000;920;180
1.79;261;1;0;1;256;2;1;0;3;10000;10000;10000000;0;0;2;.051089;NA;.484992;.406496;.406490;.460000;310;109
1.86;261;1;0;1;256;2;1;0;5;10000;10000;10000000;0;0;2;.051381;NA;.514382;.421750;.421744;.470000;615;111
1.96;265;1;0;1;256;2;1;0;8;10000;10000;10000000;0;0;2;.048064;NA;1.106751;.694923;.694917;.740000;1533;150
1.99;266;1;0;1;256;2;1;0;9;10000;10000;10000000;0;0;2;.120854;NA;1.547172;.927871;.927866;1.060000;2371;152
1.98;267;1;0;1;256;2;1;0;10;10000;10000;10000000;0;0;2;.062509;NA;1.121858;.770261;.770257;.840000;999;140
2.00;266;1;0;1;256;2;1;0;11;10000;10000;10000000;0;0;2;.035221;NA;1.156079;.795593;.795587;.840000;895;140
2.00;267;1;0;1;256;2;1;0;12;10000;10000;10000000;0;0;2;.047402;NA;.986109;.647164;.647158;.700000;918;147
1.25;239;1;0;1;512;2;1;0;2;10000;10000;10000000;0;0;2;;NA;;;;501.050000;4;0
