comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
4.17          363                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.569909     NA          11.324593         160.920990          160.920983         162.490000           15            7
4.18          364                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.616846     NA          11.447593         150.998273          150.998254         152.610000           13            8
4.00          364                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.653973     NA          11.058284         57.495614           57.495596          59.150000            15            21
4.05          365                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.651683     NA          11.470129         63.547394           63.547375          65.200000            14            19
4.43          364                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.707738     NA          11.622215         154.275099          154.275079         155.980000           17            8
4.25          366                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.723615     NA          11.655797         158.562936          158.562917         160.290000           14            8
4.03          365                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.706439     NA          11.287832         58.952312           58.952292          60.660000            14            21
4.19          358                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.631227     NA          11.531695         59.018818           59.018799          60.650000            14            21
4.11          358                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.668288     NA          11.418002         141.891459          141.891451         143.560000           13            9
4.14          364                1                  0    1        32        528       1         0         5         10000     10000     0              10000            300         0           0           0               16            1.649187     NA          11.525828         162.340643          162.340624         163.990000           16            7
4.13          366                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.707035     NA          11.297549         73.034508           73.034499          74.740000            13            17
4.43          364                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.681080     NA          11.267270         57.065437           57.065417          58.750000            14            21
4.07          366                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.650622     NA          11.495131         130.144056          130.144036         131.790000           16            9
4.04          366                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.656210     NA          11.560967         162.615120          162.615100         164.270000           13            7
4.15          364                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.650166     NA          11.482844         91.374270           91.374261          93.020000            13            14
3.99          365                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.635094     NA          11.324149         61.932512           61.932493          63.570000            14            20
4.31          366                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.671257     NA          11.383922         118.140165          118.140146         119.810000           13            10
4.32          366                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.652677     NA          11.336510         162.467416          162.467397         164.120000           15            7
4.00          366                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.562280     NA          11.383437         95.111985           95.111976          96.670000            15            13
4.15          365                1                  0    1        32        528       1         0         5         10000     10000     0              1000             300         0           0           0               16            1.673018     NA          11.220412         68.858729           68.858710          70.530000            15            17
4.16          366                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.657035     NA          11.127317         105.529441          105.529434         107.190000           13            11
4.14          365                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.637834     NA          11.291536         164.665052          164.665043         166.300000           14            7
4.24          365                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.599985     NA          11.099168         101.080290          101.080286         102.680000           15            12
4.15          365                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.534241     NA          11.101413         77.502573           77.502564          79.040000            14            15
4.00          365                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.656426     NA          10.991799         100.195188          100.195178         101.850000           15            12
4.05          366                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.525962     NA          11.103309         164.053285          164.053277         165.580000           14            7
4.08          365                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.654464     NA          11.024987         99.966193           99.966186          101.620000           16            12
4.09          366                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.661074     NA          11.259231         63.094753           63.094734          64.760000            13            19
3.98          365                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.653541     NA          11.288987         75.203384           75.203365          76.860000            16            16
4.40          366                1                  0    1        32        528       1         0         5         10000     10000     0              100              300         0           0           0               16            1.556427     NA          11.143722         161.830907          161.830899         163.390000           14            7
