comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.03          3                  NA                 0    1        156       14        1         0         8         10000     10000     8000        0           2           2                          NA                                                                   0                    3             275
0.01          3                  NA                 0    1        156       14        1         0         8         10000     10000     8000        0           2           2                          NA                                                                   0                    3             250
0.01          3                  NA                 0    1        156       14        1         0         8         10000     10000     8000        0           2           2                          NA                                                                   0                    3             222
0.01          3                  NA                 0    1        156       14        1         0         8         10000     10000     12000       0           2           2                          NA                                                                   0                    3             300
0.01          3                  NA                 0    1        156       14        1         0         8         10000     10000     12000       0           2           2                          NA                                                                   0                    3             300
0.03          3                  NA                 0    1        156       14        1         0         8         10000     10000     12000       0           2           2                          NA                                                                   0                    3             233
0.03          3                  NA                 0    1        156       14        1         0         8         10000     10000     16000       0           2           2                          NA                                                                   0                    3             316
0.03          3                  NA                 0    1        156       14        1         0         8         10000     10000     16000       0           2           2                          NA                                                                   0                    3             233
0.01          3                  NA                 0    1        156       14        1         0         8         10000     10000     16000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         8         10000     10000     20000       0           2           2                          NA                                                                   0                    3             222
0.02          3                  NA                 0    1        156       14        1         0         8         10000     10000     20000       0           2           2                          NA                                                                   0                    3             211
0.02          3                  NA                 0    1        156       14        1         0         8         10000     10000     20000       0           2           2                          NA                                                                   0                    3             250
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     1000        0           2           2                          NA                                                                   0                    3             237
0.03          3                  NA                 0    1        156       14        1         0         9         10000     10000     1000        0           2           2                          NA                                                                   0                    3             222
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     1000        0           2           2                          NA                                                                   0                    3             350
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     4000        0           2           2                          NA                                                                   0                    3             211
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     4000        0           2           2                          NA                                                                   0                    3             225
0.03          3                  NA                 0    1        156       14        1         0         9         10000     10000     4000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     8000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     8000        0           2           2                          NA                                                                   0                    3             350
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     8000        0           2           2                          NA                                                                   0                    3             222
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     12000       0           2           2                          NA                                                                   0                    3             237
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     12000       0           2           2                          NA                                                                   0                    3             222
0.01          3                  NA                 0    1        156       14        1         0         9         10000     10000     12000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     16000       0           2           2                          NA                                                                   0                    3             222
0.03          3                  NA                 0    1        156       14        1         0         9         10000     10000     16000       0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     16000       0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     20000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     20000       0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         9         10000     10000     20000       0           2           2                          NA                                                                   0                    3             222
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     1000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     1000        0           2           2                          NA                                                                   0                    3             250
0.03          3                  NA                 0    1        156       14        1         0         10        10000     10000     1000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     4000        0           2           2                          NA                                                                   0                    3             250
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     4000        0           2           2                          NA                                                                   0                    3             233
0.01          3                  NA                 0    1        156       14        1         0         10        10000     10000     4000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     8000        0           2           2                          NA                                                                   0                    3             350
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     8000        0           2           2                          NA                                                                   0                    3             250
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     8000        0           2           2                          NA                                                                   0                    3             250
0.01          3                  NA                 0    1        156       14        1         0         10        10000     10000     12000       0           2           2                          NA                                                                   0                    3             237
0.01          3                  NA                 0    1        156       14        1         0         10        10000     10000     12000       0           2           2                          NA                                                                   0                    3             250
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     12000       0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     16000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     16000       0           2           2                          NA                                                                   0                    3             250
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     16000       0           2           2                          NA                                                                   0                    3             300
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     20000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         10        10000     10000     20000       0           2           2                          NA                                                                   0                    3             285
0.03          3                  NA                 0    1        156       14        1         0         10        10000     10000     20000       0           2           2                          NA                                                                   0                    3             222
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     1000        0           2           2                          NA                                                                   0                    3             222
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     1000        0           2           2                          NA                                                                   0                    3             262
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     1000        0           2           2                          NA                                                                   0                    3             262
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     4000        0           2           2                          NA                                                                   0                    3             333
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     4000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     4000        0           2           2                          NA                                                                   0                    3             211
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     8000        0           2           2                          NA                                                                   0                    3             250
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     8000        0           2           2                          NA                                                                   0                    3             237
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     8000        0           2           2                          NA                                                                   0                    3             233
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     12000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     12000       0           2           2                          NA                                                                   0                    3             237
0.03          3                  NA                 0    1        156       14        1         0         11        10000     10000     12000       0           2           2                          NA                                                                   0                    3             233
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     16000       0           2           2                          NA                                                                   0                    3             222
0.02          3                  NA                 0    1        156       14        1         0         11        10000     10000     16000       0           2           2                          NA                                                                   0                    3             237
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     16000       0           2           2                          NA                                                                   0                    3             233
0.03          3                  NA                 0    1        156       14        1         0         11        10000     10000     20000       0           2           2                          NA                                                                   0                    3             237
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     20000       0           2           2                          NA                                                                   0                    3             250
0.01          3                  NA                 0    1        156       14        1         0         11        10000     10000     20000       0           2           2                          NA                                                                   0                    3             233
0.01          3                  NA                 0    1        156       14        1         0         12        10000     10000     1000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     1000        0           2           2                          NA                                                                   0                    3             233
0.03          3                  NA                 0    1        156       14        1         0         12        10000     10000     1000        0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     4000        0           2           2                          NA                                                                   0                    3             257
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     4000        0           2           2                          NA                                                                   0                    3             250
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     4000        0           2           2                          NA                                                                   0                    3             222
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     8000        0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     8000        0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     8000        0           2           2                          NA                                                                   0                    3             262
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     12000       0           2           2                          NA                                                                   0                    3             222
0.01          3                  NA                 0    1        156       14        1         0         12        10000     10000     12000       0           2           2                          NA                                                                   0                    3             237
0.01          3                  NA                 0    1        156       14        1         0         12        10000     10000     12000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     16000       0           2           2                          NA                                                                   0                    3             237
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     16000       0           2           2                          NA                                                                   0                    3             222
0.01          3                  NA                 0    1        156       14        1         0         12        10000     10000     16000       0           2           2                          NA                                                                   0                    3             250
0.01          3                  NA                 0    1        156       14        1         0         12        10000     10000     20000       0           2           2                          NA                                                                   0                    3             233
0.03          3                  NA                 0    1        156       14        1         0         12        10000     10000     20000       0           2           2                          NA                                                                   0                    3             233
0.02          3                  NA                 0    1        156       14        1         0         12        10000     10000     20000       0           2           2                          NA                                                                   0                    3             233
