comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.85;355;1;0;1;32;520;1;0;5;10000;10000;0;1000;100;0;0;0;1;.435214;NA;.393487;.510308;.510300;.950000;43;81
3.84;356;1;0;1;32;520;1;0;5;10000;10000;0;1000;100;0;0;0;1;.443333;NA;.451469;.581377;.581367;1.030000;44;86
3.99;358;1;0;1;32;520;1;0;5;10000;10000;0;1000;100;0;0;0;1;.441188;NA;.460475;.561610;.561596;1.000000;43;89
3.80;355;1;0;1;32;520;1;0;5;10000;10000;0;1000;100;0;0;0;1;.432473;NA;.391960;.516250;.516237;.950000;43;81
3.86;355;1;0;1;32;520;1;0;5;10000;10000;0;1000;100;0;0;0;1;.443479;NA;.452426;.531573;.531564;.980000;43;90
3.98;355;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.444834;NA;.454104;.607038;.607025;1.050000;43;84
4.05;355;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.436838;NA;.391325;.520529;.520521;.960000;42;79
4.05;357;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.439089;NA;.454321;.546654;.546639;.990000;42;90
3.84;355;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.437609;NA;.453710;.577917;.577911;1.020000;42;87
3.80;356;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.439349;NA;.311026;.564429;.564425;1.000000;42;61
4.02;355;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.448914;NA;.457040;.688147;.688129;1.140000;42;78
3.94;356;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.444097;NA;.451668;.565976;.565962;1.010000;42;88
3.96;356;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.442201;NA;.452936;.651525;.651512;1.090000;41;81
3.90;356;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.436657;NA;.428656;.658638;.658632;1.100000;41;78
3.94;355;1;0;1;32;520;1;0;5;10000;10000;0;100;100;0;0;0;1;.445631;NA;.455280;.676204;.676188;1.120000;42;79
