comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     10          0           1           0             .000264      NA          .000025           .000014             .000027            .000416              3             526
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     30          0           1           0             .000264      NA          .000038           .000064             .000174            .000416              3             494
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     50          0           1           0             .000265      NA          .000084           .000073             .000123            .000416              4             664
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     100         0           1           0             .000269      NA          .000404           .000382             .000505            .000833              8             1137
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     300         0           1           0             .000199      NA          .007633           .008110             .010928            .011250              35            1628
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     500         0           1           0             .000492      NA          .025873           .029187             .037282            .037916              94            1643
0.02          3                  1                  0    4        512       14        1         0         5         10000     10000     1000        0           1           0             .000501      NA          .158928           .173796             .189884            .191250              369           1999
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     10          0           1           0             .000216      NA          .000021           .000008             .000023            .000333              3             650
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     30          0           1           0             .000375      NA          .000027           .000019             .000047            .000333              5             488
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     50          0           1           0             .000219      NA          .000053           .000030             .000049            .000333              3             717
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     100         0           1           0             .000210      NA          .000216           .000157             .000241            .000666              6             1308
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     300         0           1           0             .000247      NA          .001103           .000931             .001158            .001666              35            2205
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     500         0           1           0             .000435      NA          .002829           .002422             .003060            .003666              94            2442
0.02          3                  1                  0    5        512       13        1         0         5         10000     10000     1000        0           1           0             .000820      NA          .011047           .009632             .011934            .013333              369           2638
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     10          0           1           0             .000382      NA          .000016           .000059             .000103            .000666              3             390
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     30          0           1           0             .000204      NA          .000034           .000022             .000041            .000333              3             650
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     50          0           1           0             .000206      NA          .000083           .000064             .000102            .000333              3             876
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     100         0           1           0             .000230      NA          .000321           .000299             .000425            .000666              6             1496
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     300         0           1           0             .000233      NA          .006979           .007252             .008913            .009333              37            2255
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     500         0           1           0             .000385      NA          .023624           .026262             .034556            .035000              94            2026
0.02          3                  1                  0    5        512       14        1         0         5         10000     10000     1000        0           1           0             .000437      NA          .149730           .162666             .196490            .197000              369           2284
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     10          0           1           0             .000315      NA          .000017           .000052             .000100            .000277              3             566
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     30          0           1           0             .000134      NA          .000026           .000016             .000029            .000277              3             920
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     50          0           1           0             .000172      NA          .000045           .000024             .000039            .000277              3             953
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     100         0           1           0             .000167      NA          .000181           .000149             .000231            .000555              6             1465
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     300         0           1           0             .000208      NA          .000944           .000929             .001182            .001388              35            2450
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     500         0           1           0             .000343      NA          .002459           .002389             .002941            .003333              94            2752
0.02          3                  1                  0    6        512       13        1         0         5         10000     10000     1000        0           1           0             .000879      NA          .009367           .009193             .011646            .012777              369           2837
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     10          0           1           0             .000171      NA          .000016           .000010             .000033            .000277              3             646
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     30          0           1           0             .000180      NA          .000034           .000020             .000038            .000277              3             862
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     50          0           1           0             .000167      NA          .000059           .000043             .000065            .000277              4             994
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     100         0           1           0             .000169      NA          .000266           .000326             .000504            .000833              8             1346
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     300         0           1           0             .000633      NA          .005101           .005999             .007795            .008611              35            2170
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     500         0           1           0             .000457      NA          .021924           .024840             .030076            .030833              94            2577
0.02          3                  1                  0    6        512       14        1         0         5         10000     10000     1000        0           1           0             .000481      NA          .143962           .161280             .183017            .183888              369           2823
