comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
8.37          524                1                  0    24       256       174       1         0         5         10000     10000     10000            1           0           0           0             .001368      NA          .026989           .040853             .053644            .055000              235           1208
9.36          545                1                  0    24       256       174       1         0         5         10000     10000     10000            1           1           0           0             .001684      .063699     .004852           .023011             .024241            .087500              324           847
8.49          523                1                  0    24       256       174       1         0         5         10000     10000     1000             1           0           0           0             .000832      NA          .027102           .040296             .055307            .056250              243           1186
9.49          548                1                  0    24       256       174       1         0         5         10000     10000     1000             1           1           0           0             .001963      .064429     .004796           .024183             .027242            .089166              312           836
8.36          523                1                  0    24       256       174       1         0         5         10000     10000     100              1           0           0           0             .001251      NA          .026832           .040838             .049273            .050833              228           1297
9.46          546                1                  0    24       256       174       1         0         5         10000     10000     100              1           1           0           0             .001775      .064107     .004865           .023727             .025809            .088333              314           847
8.20          525                1                  0    24       256       174       1         1         5         10000     10000     25000            1           0           0           0             .000909      NA          .023850           .027770             .032843            .033333              180           1738
9.23          539                1                  0    24       256       174       1         1         5         10000     10000     25000            1           1           0           0             .002613      .042377     .004417           .022314             .024523            .065833              312           1024
8.23          525                1                  0    24       256       174       1         1         5         10000     10000     10000            1           0           0           0             .000474      NA          .024083           .028021             .033320            .033750              177           1727
9.22          540                1                  0    24       256       174       1         1         5         10000     10000     10000            1           1           0           0             .001348      .042541     .004124           .021831             .024350            .065000              310           1001
8.26          525                1                  0    24       256       174       1         1         5         10000     10000     1000             1           0           0           0             .000910      NA          .024231           .027684             .032293            .033333              181           1765
9.25          540                1                  0    24       256       174       1         1         5         10000     10000     1000             1           1           0           0             .001188      .042548     .004435           .021744             .023743            .064583              310           1027
8.33          525                1                  0    24       256       174       1         1         5         10000     10000     100              1           0           0           0             .000806      NA          .024052           .027974             .032865            .033750              179           1729
9.32          541                1                  0    24       256       174       1         1         5         10000     10000     100              1           1           0           0             .001794      .042323     .004558           .022549             .024104            .066666              310           997
8.22          524                1                  0    24       256       274       1         0         5         10000     10000     25000            1           0           0           0             .000602      NA          .025556           .032196             .040791            .041666              208           1496
9.17          530                1                  0    24       256       274       1         0         5         10000     10000     25000            1           1           0           0             .001422      .051401     .004751           .023586             .025670            .075833              328           951
8.19          524                1                  0    24       256       274       1         0         5         10000     10000     10000            1           0           0           0             .000706      NA          .025948           .032331             .042371            .042916              209           1466
9.09          531                1                  0    24       256       274       1         0         5         10000     10000     10000            1           1           0           0             .001049      .050537     .004525           .023838             .026425            .075833              326           928
8.18          524                1                  0    24       256       274       1         0         5         10000     10000     1000             1           0           0           0             .001143      NA          .025726           .032728             .040391            .041666              198           1503
9.15          531                1                  0    24       256       274       1         0         5         10000     10000     1000             1           1           0           0             .001237      .050893     .004849           .024148             .025890            .075833              327           949
8.18          524                1                  0    24       256       274       1         0         5         10000     10000     100              1           0           0           0             .001098      NA          .026051           .032923             .040518            .041666              204           1517
9.04          529                1                  0    24       256       274       1         0         5         10000     10000     100              1           1           0           0             .002081      .050717     .004646           .024969             .028017            .075833              325           942
8.11          523                1                  0    24       256       274       1         1         5         10000     10000     25000            1           0           0           0             .000840      NA          .023597           .027685             .031132            .032083              175           1785
9.06          533                1                  0    24       256       274       1         1         5         10000     10000     25000            1           1           0           0             .001606      .040893     .004564           .022758             .024384            .065000              332           1024
8.16          524                1                  0    24       256       274       1         1         5         10000     10000     10000            1           0           0           0             .000843      NA          .023982           .027563             .030831            .031666              176           1824
9.19          531                1                  0    24       256       274       1         1         5         10000     10000     10000            1           1           0           0             .001141      .039963     .004281           .022612             .024998            .063333              314           1051
8.21          524                1                  0    24       256       274       1         1         5         10000     10000     1000             1           0           0           0             .000846      NA          .023542           .027347             .031469            .032500              174           1753
9.09          531                1                  0    24       256       274       1         1         5         10000     10000     1000             1           1           0           0             .001386      .040535     .004296           .023165             .025488            .065416              312           1003
8.16          523                1                  0    24       256       274       1         1         5         10000     10000     100              1           0           0           0             .000532      NA          .024002           .028197             .032486            .033333              172           1755
9.08          530                1                  0    24       256       274       1         1         5         10000     10000     100              1           1           0           0             .001843      .040285     .004733           .022528             .023987            .063750              312           1059
