comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.20;278;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000155;NA;.000555;.021067;.025702;.026000;19;93
2.21;278;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000479;NA;.000533;.020860;.026792;.027000;19;86
2.15;278;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000556;NA;.000536;.021814;.025749;.026000;21;90
2.20;279;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000524;NA;.000531;.020677;.025818;.026000;19;89
2.16;278;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000419;NA;.001017;.002033;.002289;.002500;30;1675
2.19;278;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000414;NA;.000962;.001863;.002063;.002250;30;1718
2.15;278;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000343;NA;.001031;.001930;.002105;.002250;31;1863
2.19;279;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000407;NA;.001040;.001854;.001990;.002250;30;1806
2.22;279;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000435;NA;.000936;.001863;.002091;.002250;31;1696
2.20;279;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000533;NA;.001059;.001882;.002107;.002250;30;1913
2.22;279;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000303;NA;.001011;.001881;.002048;.002250;30;1864
2.21;279;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000313;NA;.001001;.001778;.001966;.002250;31;1882
2.19;279;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000176;NA;.001052;.001811;.001981;.002250;31;1930
2.22;278;1;0;40;256;2;1;0;9;10000;10000;12000;100000;0;0;2;.000428;NA;.000885;.001882;.002084;.002250;30;1600
2.19;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000533;NA;.000997;.002930;.003126;.003750;31;1190
2.20;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000268;NA;.000998;.002928;.003101;.003250;30;1268
2.20;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000519;NA;.001010;.002943;.003104;.003500;30;1195
2.22;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000183;NA;.000977;.002937;.003118;.003250;30;1241
2.19;278;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000294;NA;.000950;.003007;.003197;.003500;30;1152
2.21;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000225;NA;.000934;.002881;.003085;.003250;30;1179
2.14;278;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000319;NA;.000961;.002938;.003162;.003500;31;1154
2.23;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000667;NA;.000728;.003047;.003515;.003750;31;831
2.19;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000347;NA;.000978;.002952;.003121;.003500;30;1195
2.21;279;1;0;40;256;2;1;0;9;10000;10000;8000;100000;0;0;2;.000519;NA;.000873;.002992;.003205;.003500;32;1037
2.23;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000179;NA;.001001;.005910;.006308;.006500;29;656
2.17;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000464;NA;.001002;.006009;.006356;.006750;30;630
2.24;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000245;NA;.000988;.005963;.006276;.006500;32;656
2.23;278;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000241;NA;.000959;.006146;.006411;.006750;30;623
2.20;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000336;NA;.000979;.005959;.006327;.006500;30;640
2.23;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000618;NA;.000832;.005998;.006490;.006750;32;533
2.20;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000541;NA;.000949;.005905;.006418;.006750;30;610
2.21;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000404;NA;.000999;.005993;.006308;.006750;30;643
2.18;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000359;NA;.000992;.006064;.006354;.006500;31;654
2.14;279;1;0;40;256;2;1;0;9;10000;10000;4000;100000;0;0;2;.000388;NA;.000943;.005960;.006331;.006500;32;622
2.19;279;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000614;NA;.000805;.023615;.025709;.026000;30;136
2.20;278;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000492;NA;.000878;.023103;.025765;.026250;31;144
2.18;280;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000501;NA;.000910;.023416;.026050;.026500;32;149
2.23;279;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000356;NA;.000797;.022803;.025858;.026000;30;133
2.22;279;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000507;NA;.001001;.023938;.028497;.028750;30;149
2.22;280;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000681;NA;.000795;.023393;.025762;.026000;30;135
2.17;280;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000548;NA;.000899;.023796;.025735;.026250;30;150
2.19;280;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000608;NA;.000813;.023391;.025771;.026000;32;136
2.21;279;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000543;NA;.000907;.024200;.027565;.028000;32;141
2.23;278;1;0;40;256;2;1;0;9;10000;10000;1000;100000;0;0;2;.000414;NA;.000891;.023491;.027306;.027750;32;139
2.20;278;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000234;NA;.000452;.001840;.002101;.002250;15;875
2.22;278;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000176;NA;.000418;.001666;.002053;.002250;15;845
2.20;279;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000319;NA;.000439;.001801;.002107;.002500;15;790
2.21;279;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000184;NA;.000444;.001813;.002146;.002250;14;849
2.18;278;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000199;NA;.000436;.001720;.002062;.002250;15;857
2.20;278;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000206;NA;.000419;.001666;.001999;.002250;15;847
2.20;279;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000241;NA;.000423;.001749;.002105;.002250;16;822
2.21;279;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000188;NA;.000407;.001720;.002073;.002250;15;788
2.20;279;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000163;NA;.000462;.001639;.001943;.002250;15;942
2.20;279;1;0;40;256;2;1;0;10;10000;10000;12000;100000;0;0;2;.000259;NA;.000399;.001729;.002029;.002250;15;798
2.23;279;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000184;NA;.000453;.002651;.003143;.003250;15;605
2.19;279;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000292;NA;.000520;.002678;.003135;.003500;15;669
2.22;279;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000141;NA;.000509;.002660;.003163;.003250;15;675
2.19;278;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000155;NA;.000469;.002703;.003138;.003250;17;626
2.23;278;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000300;NA;.000438;.002699;.003157;.003500;15;569
2.19;278;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000143;NA;.000448;.002676;.003156;.003250;15;604
2.20;279;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000167;NA;.000491;.002726;.003140;.003250;15;648
2.22;278;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000257;NA;.000430;.002517;.003041;.003250;17;594
2.18;279;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000142;NA;.000475;.002675;.003138;.003250;17;631
2.22;279;1;0;40;256;2;1;0;10;10000;10000;8000;100000;0;0;2;.000242;NA;.000456;.002801;.003203;.003500;15;602
2.18;278;1;0;40;256;2;1;0;10;10000;10000;4000;100000;0;0;2;.000179;NA;.000492;.005386;.006300;.006500;17;340
