comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              100         0           1           2             .000937      NA          .000045           .002805             .002877            .003750              3             84
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              1000        0           1           2             .000742      NA          .000056           .002631             .002727            .003333              7             102
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     4              10000       0           1           2             .000725      NA          .000204           .004281             .004563            .005416              5             131
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     4              100000      0           1           2             .001058      NA          .001518           .006150             .006647            .007916              23            502
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     4              1000000     0           1           2             .001291      NA          .010505           .015428             .021226            .022500              190           1149
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              10          0           1           2             .000933      NA          .000040           .002807             .002869            .003750              3             84
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              100         0           1           2             .000638      NA          .000037           .002623             .002703            .003333              3             85
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              1000        0           1           2             .000706      NA          .000056           .002646             .002750            .003333              4             98
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     4              10000       0           1           2             .000714      NA          .000193           .004256             .004566            .005416              5             124
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              100000      0           1           2             .000998      NA          .001483           .006163             .006750            .007916              23            488
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              1000000     0           1           2             .001457      NA          .010542           .014895             .016997            .018333              192           1434
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     4              10          0           1           2             .000564      NA          .000042           .002638             .002711            .003333              3             93
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     4              100         0           1           2             .000969      NA          .000040           .002799             .002871            .003750              3             80
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              1000        0           1           2             .000887      NA          .000061           .002648             .002750            .003750              9             103
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     4              10000       0           1           2             .000925      NA          .000202           .004386             .005460            .006666              5             111
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     4              100000      0           1           2             .000960      NA          .001442           .006014             .007329            .008333              22            443
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     4              1000000     0           1           2             .001216      NA          .010396           .015188             .019065            .020000              190           1276
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     8              10          0           1           2             .001608      NA          .000053           .005292             .005906            .007083              3             50
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              100         0           1           2             .001534      NA          .000065           .005226             .005432            .007083              3             55
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     8              1000        0           1           2             .001109      NA          .000075           .005278             .005430            .006666              4             61
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              10000       0           1           2             .001576      NA          .000255           .008262             .008945            .010833              5             78
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     8              100000      0           1           2             .001623      NA          .001724           .011840             .012675            .014583              23            307
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              1000000     0           1           2             .002052      NA          .010994           .024463             .027607            .029583              191           928
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              10          0           1           2             .001584      NA          .000065           .005034             .005419            .007083              3             53
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              100         0           1           2             .001186      NA          .000064           .005270             .005451            .006666              3             55
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     8              1000        0           1           2             .001572      NA          .000079           .005248             .005439            .007083              4             56
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     8              10000       0           1           2             .001606      NA          .000284           .008556             .009485            .011250              5             79
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              100000      0           1           2             .001524      NA          .001742           .011422             .013335            .015000              23            298
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     8              1000000     0           1           2             .001946      NA          .011188           .024562             .027359            .029166              194           946
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              10          0           1           2             .001098      NA          .000052           .005266             .005398            .006666              3             55
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              100         0           1           2             .001580      NA          .000064           .005168             .005403            .007083              3             56
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              1000        0           1           2             .001255      NA          .000084           .005705             .005939            .007500              4             62
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     8              10000       0           1           2             .001075      NA          .000230           .008577             .009665            .010833              5             72
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     8              100000      0           1           2             .001576      NA          .001590           .011554             .013157            .015000              22            276
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     8              1000000     0           1           2             .001818      NA          .011063           .024087             .025185            .027083              193           1018
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     16             10          0           1           2             .002192      NA          .000066           .010511             .010768            .012916              3             29
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             100         0           1           2             .002023      NA          .000075           .010595             .010832            .012916              3             34
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             1000        0           1           2             .002554      NA          .000099           .010536             .010808            .013333              4             34
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             10000       0           1           2             .002083      NA          .000302           .016795             .017660            .020000              5             49
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     16             100000      0           1           2             .002583      NA          .001862           .022880             .025492            .027916              23            169
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     16             1000000     0           1           2             .003274      NA          .011305           .051707             .100723            .102916              199           272
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             10          0           1           2             .001963      NA          .000071           .010641             .010880            .012916              3             32
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             100         0           1           2             .002502      NA          .000073           .010542             .010789            .013333              3             30
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             1000        0           1           2             .002114      NA          .000088           .010545             .010815            .012916              4             36
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             10000       0           1           2             .002529      NA          .000303           .016777             .017647            .020416              5             47
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             100000      0           1           2             .002375      NA          .001884           .023416             .026022            .028750              23            170
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             1000000     0           1           2             .002480      NA          .011479           .046534             .053308            .055833              200           508
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             10          0           1           2             .002000      NA          .000076           .010608             .010864            .012916              3             34
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             100         0           1           2             .002100      NA          .000077           .010537             .010789            .012916              3             34
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             1000        0           1           2             .001964      NA          .000100           .010633             .010863            .012916              4             39
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     16             10000       0           1           2             .002024      NA          .000292           .016937             .017685            .020000              7             48
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             100000      0           1           2             .002606      NA          .001939           .023335             .025285            .027916              23            176
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     16             1000000     0           1           2             .002565      NA          .011444           .046380             .048726            .051250              199           553
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             10          0           1           2             .003911      NA          .000083           .021193             .021667            .025416              3             16
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             100         0           1           2             .004250      NA          .000092           .020998             .021547            .025833              3             19
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             1000        0           1           2             .004030      NA          .000111           .021054             .021520            .025833              9             20
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             10000       0           1           2             .004065      NA          .000322           .033481             .035101            .039166              5             26
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             100000      0           1           2             .004043      NA          .001925           .047208             .052803            .057083              23            87
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             1000000     0           1           2             .004806      NA          .011809           .090637             .093734            .098750              200           296
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             10          0           1           2             .003916      NA          .000079           .021165             .021651            .025833              3             17
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     32             100         0           1           2             .004209      NA          .000081           .020985             .021479            .025833              3             17
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             1000        0           1           2             .004097      NA          .000103           .021027             .021492            .025833              4             19
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             10000       0           1           2             .004524      NA          .000304           .033433             .035051            .039583              5             24
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             100000      0           1           2             .004161      NA          .001904           .047769             .051424            .055833              23            88
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             1000000     0           1           2             .004354      NA          .011851           .090798             .096906            .101250              200           290
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             10          0           1           2             .004509      NA          .000077           .020955             .021489            .026250              3             16
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             100         0           1           2             .004494      NA          .000082           .021024             .021513            .026250              3             17
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             1000        0           1           2             .003989      NA          .000104           .021088             .021546            .025833              4             20
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     32             10000       0           1           2             .004497      NA          .000316           .033350             .035067            .039583              5             25
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             100000      0           1           2             .004457      NA          .001956           .047215             .051490            .056250              23            89
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     32             1000000     0           1           2             .004859      NA          .011675           .090844             .098214            .102916              200           282
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     64             10          0           1           2             .008108      NA          .000075           .041887             .042808            .050833              3             8
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     64             100         0           1           2             .007875      NA          .000080           .042122             .043035            .050833              5             8
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             1000        0           1           2             .007989      NA          .000108           .041981             .042877            .050833              4             10
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     64             10000       0           1           2             .008426      NA          .000322           .066600             .069749            .078333              5             13
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     64             100000      0           1           2             .008509      NA          .001950           .097742             .104963            .113333              23            44
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     64             1000000     0           1           2             .008832      NA          .011979           .183346             .192179            .201250              200           147
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             10          0           1           2             .008445      NA          .000082           .041906             .042812            .051250              3             8
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             100         0           1           2             .007974      NA          .000078           .042010             .042925            .050833              3             8
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             1000        0           1           2             .008523      NA          .000102           .041900             .042829            .051250              4             9
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             10000       0           1           2             .007695      NA          .000324           .066853             .069770            .077500              5             13
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     64             100000      0           1           2             .008418      NA          .002018           .096392             .102264            .110833              23            46
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             1000000     0           1           2             .008955      NA          .012177           .180750             .204615            .213750              200           141
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             10          0           1           2             .008069      NA          .000074           .041910             .042828            .050833              3             8
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             100         0           1           2             .008422      NA          .000082           .041856             .042841            .051250              6             8
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     64             1000        0           1           2             .007983      NA          .000106           .042005             .042916            .050833              4             10
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             10000       0           1           2             .008088      NA          .000324           .066359             .069724            .077916              5             13
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     64             100000      0           1           2             .008052      NA          .001998           .096653             .107617            .115833              23            44
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     64             1000000     0           1           2             .008481      NA          .012059           .182358             .189565            .197916              200           151
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              10          0           1           2             .000716      NA          .000034           .000642             .000721            .001666              3             185
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              100         0           1           2             .000746      NA          .000037           .000622             .000648            .001666              3             190
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              1000        0           1           2             .000722      NA          .000052           .000724             .000751            .001666              4             192
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              10000       0           1           2             .000718      NA          .000289           .001679             .001937            .002916              9             315
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              100000      0           1           2             .000445      NA          .002302           .004197             .005310            .005833              38            997
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              1000000     0           1           2             .001288      NA          .022466           .027072             .032854            .033750              271           1626
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              10          0           1           2             .000721      NA          .000030           .000615             .000650            .001250              3             168
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              100         0           1           2             .000743      NA          .000033           .000651             .000700            .001666              3             170
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              1000        0           1           2             .000736      NA          .000059           .000730             .000758            .001666              4             209
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              10000       0           1           2             .000435      NA          .000274           .001566             .001686            .002083              7             379
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              100000      0           1           2             .000802      NA          .002528           .004255             .005948            .006666              37            923
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              1000000     0           1           2             .001510      NA          .023041           .028533             .031911            .033333              303           1693
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              10          0           1           2             .000414      NA          .000028           .000613             .000648            .001250              3             221
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              100         0           1           2             .000713      NA          .000032           .000627             .000845            .001666              3             177
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              1000        0           1           2             .000396      NA          .000060           .000667             .000730            .001250              4             269
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1              10000       0           1           2             .000710      NA          .000297           .001561             .001842            .002500              7             340
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     1              100000      0           1           2             .000464      NA          .002659           .004219             .005450            .006250              37            1094
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1              1000000     0           1           2             .001644      NA          .022278           .027681             .034615            .036250              291           1516
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              10          0           1           2             .000577      NA          .000030           .001254             .001467            .002083              3             148
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     2              100         0           1           2             .000419      NA          .000034           .001099             .001195            .001666              6             166
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     2              1000        0           1           2             .000572      NA          .000055           .001470             .001674            .002083              4             148
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     2              10000       0           1           2             .000580      NA          .000291           .002723             .002923            .003750              7             250
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     2              100000      0           1           2             .001004      NA          .002826           .004840             .005214            .006250              41            1175
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     2              1000000     0           1           2             .002138      NA          .023771           .029788             .041460            .042916              311           1373
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     2              10          0           1           2             .000619      NA          .000036           .001232             .001271            .002083              3             144
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              100         0           1           2             .000292      NA          .000032           .001165             .001213            .001666              3             166
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              1000        0           1           2             .000644      NA          .000060           .001374             .001538            .002083              4             155
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              10000       0           1           2             .000581      NA          .000330           .002726             .002985            .003750              7             272
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              100000      0           1           2             .000711      NA          .002676           .004774             .005148            .005833              39            1112
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     2              1000000     0           1           2             .002274      NA          .023110           .030980             .049585            .051250              321           1105
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     2              10          0           1           2             .000572      NA          .000030           .001275             .001475            .002083              3             139
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     2              100         0           1           2             .000643      NA          .000038           .001225             .001396            .002083              4             129
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     2              1000        0           1           2             .000574      NA          .000056           .001267             .001397            .002083              4             159
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              10000       0           1           2             .000577      NA          .000301           .002643             .003041            .003750              7             251
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              100000      0           1           2             .000741      NA          .002818           .004838             .005191            .005833              39            1204
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     2              1000000     0           1           2             .001557      NA          .023666           .030238             .047621            .049166              311           1186
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              10          0           1           2             .000979      NA          .000035           .002413             .002490            .003333              3             82
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     4              100         0           1           2             .000931      NA          .000050           .002411             .002543            .003750              3             95
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              1000        0           1           2             .000685      NA          .000080           .002629             .002748            .003333              4             111
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              10000       0           1           2             .000765      NA          .000351           .005140             .005902            .006666              7             157
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     4              100000      0           1           2             .000998      NA          .002752           .007843             .008521            .009583              40            740
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              1000000     0           1           2             .001924      NA          .022352           .032809             .052627            .054583              291           1010
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              10          0           1           2             .000628      NA          .000036           .002285             .002369            .002916              3             105
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              100         0           1           2             .000723      NA          .000039           .002286             .002367            .003333              3             92
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              1000        0           1           2             .000639      NA          .000066           .002629             .002735            .003333              4             103
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     4              10000       0           1           2             .000894      NA          .000314           .005047             .005784            .006666              7             146
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              100000      0           1           2             .000772      NA          .002621           .008112             .009871            .010833              39            614
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     4              1000000     0           1           2             .001889      NA          .022129           .037198             .078436            .080833              328           677
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              10          0           1           2             .000740      NA          .000039           .002281             .002374            .003333              3             98
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     4              100         0           1           2             .000916      NA          .000044           .002471             .002532            .003750              3             95
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     4              1000        0           1           2             .000615      NA          .000069           .002664             .002743            .003333              4             103
