comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.05;269;1;0;21;256;2;1;0;8;10000;10000;1000000;1;0;2;.005584;.014149;.006879;.008891;.012212;.025714;183;669
2.03;267;1;0;21;256;2;1;0;11;10000;10000;1000000;1;0;2;.010606;.004366;.010017;.016348;.022348;.036190;86;602
2.05;268;1;0;21;256;2;1;0;12;10000;10000;1000000;1;0;2;.004395;.013164;.005536;.007669;.009270;.022380;125;648
1.91;265;1;0;21;256;2;1;0;3;10000;10000;1000000;1;0;2;.001098;.011885;.000451;.006013;.008344;.019523;95;343
1.90;265;1;0;21;256;2;1;0;5;10000;10000;1000000;1;0;2;.001155;.012070;.000471;.005794;.007608;.019523;125;338
2.01;268;1;0;21;256;2;1;0;8;10000;10000;1000000;1;0;2;.006581;.014716;.006635;.009389;.012979;.026666;176;640
2.03;268;1;0;21;256;2;1;0;11;10000;10000;1000000;1;0;2;.010681;.003827;.009816;.014570;.022795;.034285;86;623
2.04;269;1;0;21;256;2;1;0;12;10000;10000;1000000;1;0;2;.006574;.013149;.006214;.009546;.011080;.023333;115;667
1.87;265;1;0;22;256;2;1;0;3;10000;10000;1000000;1;0;2;.001590;.011778;.000410;.006087;.007906;.019090;95;344
1.92;263;1;0;22;256;2;1;0;5;10000;10000;1000000;1;0;2;.001002;.011972;.000447;.005934;.007628;.018636;125;364
1.99;268;1;0;22;256;2;1;0;8;10000;10000;1000000;1;0;2;.007176;.014690;.006801;.010021;.013344;.028181;171;633
2.04;269;1;0;22;256;2;1;0;11;10000;10000;1000000;1;0;2;.010683;.004310;.009302;.014329;.019634;.031363;82;676
2.01;268;1;0;22;256;2;1;0;12;10000;10000;1000000;1;0;2;.007077;.012832;.005480;.007725;.009360;.022272;125;667
1.90;264;1;0;22;256;2;1;0;3;10000;10000;1000000;1;0;2;.001858;.011816;.000436;.005591;.008094;.019090;95;384
1.92;263;1;0;22;256;2;1;0;5;10000;10000;1000000;1;0;2;.001571;.011914;.000443;.005330;.007441;.018636;125;381
2.03;268;1;0;22;256;2;1;0;8;10000;10000;1000000;1;0;2;.003492;.014339;.006543;.009178;.012957;.025909;176;666
2.03;269;1;0;22;256;2;1;0;11;10000;10000;1000000;1;0;2;.010210;.004272;.009191;.013448;.022293;.031818;88;655
2.04;269;1;0;22;256;2;1;0;12;10000;10000;1000000;1;0;2;.005782;.012885;.006146;.007630;.009316;.022727;123;727
1.88;265;1;0;22;256;2;1;0;3;10000;10000;1000000;1;0;2;.000993;.011712;.000420;.005774;.008153;.019090;95;336
