comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    3        512       2         1         0         11        10000     10000     1000000     0           3           3             .000062      NA          .007781           .012632             .012632            .014444              493           4150
0.01          3                  1                  0    3        512       2         1         0         11        10000     100000    1000000     0           3           1             .000064      NA          .008087           .013175             .013175            .014722              492           4075
0.01          3                  1                  0    3        512       2         1         0         11        10000     100000    1000000     0           3           3             .000063      NA          .008028           .013014             .013013            .014305              492           4240
0.02          3                  1                  0    3        512       2         1         0         11        100000    0         1000000     0           3           1             .000052      NA          .007811           .013840             .013840            .015416              491           3692
0.02          3                  1                  0    3        512       2         1         0         11        100000    0         1000000     0           3           3             .000050      NA          .007774           .013765             .013765            .015833              492           3571
0.01          3                  1                  0    3        512       2         1         0         11        100000    1000      1000000     0           3           1             .000066      NA          .008064           .013063             .013063            .014583              493           4112
0.02          3                  1                  0    3        512       2         1         0         11        100000    1000      1000000     0           3           3             .000063      NA          .008021           .013029             .013029            .014444              493           4133
0.02          3                  1                  0    3        512       2         1         0         11        100000    10000     1000000     0           3           1             .000062      NA          .007848           .012850             .012850            .014305              492           4081
0.02          3                  1                  0    3        512       2         1         0         11        100000    10000     1000000     0           3           3             .000064      NA          .007858           .012667             .012667            .014027              492           4185
0.01          3                  1                  0    3        512       2         1         0         11        100000    100000    1000000     0           3           1             .000063      NA          .008143           .013272             .013272            .014722              491           4030
0.02          3                  1                  0    3        512       2         1         0         11        100000    100000    1000000     0           3           3             .000063      NA          .008078           .013190             .013190            .014861              491           3970
0.02          3                  1                  0    3        512       2         1         0         12        0         0         1000000     0           3           1             .000062      NA          .006988           .015590             .015590            .017500              430           2920
0.01          3                  1                  0    3        512       2         1         0         12        0         0         1000000     0           3           3             .000062      NA          .006901           .015540             .015540            .017500              430           2875
0.01          3                  1                  0    3        512       2         1         0         12        0         1000      1000000     0           3           1             .000074      NA          .007563           .013324             .013324            .014722              431           3796
0.02          3                  1                  0    3        512       2         1         0         12        0         1000      1000000     0           3           3             .000072      NA          .007482           .013288             .013288            .014861              430           3727
0.02          3                  1                  0    3        512       2         1         0         12        0         10000     1000000     0           3           1             .000069      NA          .007627           .013058             .013057            .014861              432           3759
0.01          3                  1                  0    3        512       2         1         0         12        0         10000     1000000     0           3           3             .000072      NA          .007433           .012951             .012951            .014166              432           3909
0.02          3                  1                  0    3        512       2         1         0         12        0         100000    1000000     0           3           1             .000073      NA          .007991           .013686             .013686            .015138              432           3842
0.02          3                  1                  0    3        512       2         1         0         12        0         100000    1000000     0           3           3             .000070      NA          .007979           .013762             .013762            .015000              430           3871
0.01          3                  1                  0    3        512       2         1         0         12        10000     0         1000000     0           3           1             .000066      NA          .007843           .013346             .013346            .015277              431           3794
0.01          3                  1                  0    3        512       2         1         0         12        10000     0         1000000     0           3           3             .000068      NA          .007771           .013462             .013461            .015138              431           3804
0.02          3                  1                  0    3        512       2         1         0         12        10000     1000      1000000     0           3           1             .000079      NA          .008004           .012709             .012709            .015000              431           4418
0.02          3                  1                  0    3        512       2         1         0         12        10000     1000      1000000     0           3           3             .000077      NA          .008007           .012684             .012684            .015000              431           4431
0.02          3                  1                  0    3        512       2         1         0         12        10000     10000     1000000     0           3           1             .000081      NA          .007846           .012334             .012334            .014583              431           4486
0.02          3                  1                  0    3        512       2         1         0         12        10000     10000     1000000     0           3           3             .000077      NA          .007837           .012362             .012361            .014583              431           4497
0.02          3                  1                  0    3        512       2         1         0         12        10000     100000    1000000     0           3           1             .000077      NA          .008199           .012931             .012931            .014444              431           4421
0.02          3                  1                  0    3        512       2         1         0         12        10000     100000    1000000     0           3           3             .000077      NA          .008212           .012852             .012852            .014305              431           4459
0.02          3                  1                  0    3        512       2         1         0         12        100000    0         1000000     0           3           1             .000068      NA          .007571           .013682             .013682            .016388              430           3372
0.02          3                  1                  0    3        512       2         1         0         12        100000    0         1000000     0           3           3             .000066      NA          .007649           .013872             .013872            .015555              430           3577
0.02          3                  1                  0    3        512       2         1         0         12        100000    1000      1000000     0           3           1             .000079      NA          .008006           .012743             .012743            .014166              430           4344
0.02          3                  1                  0    3        512       2         1         0         12        100000    1000      1000000     0           3           3             .000082      NA          .008025           .012697             .012697            .014166              430           4390
0.02          3                  1                  0    3        512       2         1         0         12        100000    10000     1000000     0           3           1             .000081      NA          .007937           .012367             .012367            .014027              431           4503
0.01          3                  1                  0    3        512       2         1         0         12        100000    10000     1000000     0           3           3             .000078      NA          .007949           .012397             .012397            .014027              431           4508
0.01          3                  1                  0    3        512       2         1         0         12        100000    100000    1000000     0           3           1             .000079      NA          .008370           .013062             .013062            .014166              430           4355
0.02          3                  1                  0    3        512       2         1         0         12        100000    100000    1000000     0           3           3             .000078      NA          .008374           .013027             .013027            .013888              432           4436
0.01          3                  1                  0    4        512       2         1         0         8         0         0         1000000     0           3           1             .000045      NA          .006230           .015350             .015350            .017395              491           3472
0.02          3                  1                  0    4        512       2         1         0         8         0         0         1000000     0           3           3             .000046      NA          .006272           .015415             .015415            .017187              492           3539
0.02          3                  1                  0    4        512       2         1         0         8         0         1000      1000000     0           3           1             .000052      NA          .006534           .014589             .014589            .015729              492           4100
0.02          3                  1                  0    4        512       2         1         0         8         0         1000      1000000     0           3           3             .000052      NA          .006424           .014399             .014399            .015520              493           4158
0.02          3                  1                  0    4        512       2         1         0         8         0         10000     1000000     0           3           1             .000050      NA          .006418           .014148             .014147            .015208              492           4209
0.01          3                  1                  0    4        512       2         1         0         8         0         10000     1000000     0           3           3             .000051      NA          .006439           .014047             .014047            .015312              492           4214
0.02          3                  1                  0    4        512       2         1         0         8         0         100000    1000000     0           3           1             .000053      NA          .006867           .014974             .014974            .015833              491           4210
0.01          3                  1                  0    4        512       2         1         0         8         0         100000    1000000     0           3           3             .000052      NA          .006938           .014906             .014906            .015937              491           4218
0.01          3                  1                  0    4        512       2         1         0         8         10000     0         1000000     0           3           1             .000048      NA          .006924           .014639             .014639            .016145              492           4212
0.02          3                  1                  0    4        512       2         1         0         8         10000     0         1000000     0           3           3             .000049      NA          .006903           .014557             .014557            .016145              492           4248
0.02          3                  1                  0    4        512       2         1         0         8         10000     1000      1000000     0           3           1             .000059      NA          .006789           .014226             .014226            .016562              494           4517
0.01          3                  1                  0    4        512       2         1         0         8         10000     1000      1000000     0           3           3             .000055      NA          .006763           .014061             .014061            .016354              493           4528
0.02          3                  1                  0    4        512       2         1         0         8         10000     10000     1000000     0           3           1             .000056      NA          .006590           .013713             .013713            .016041              496           4561
0.01          3                  1                  0    4        512       2         1         0         8         10000     10000     1000000     0           3           3             .000056      NA          .006578           .013612             .013612            .015729              492           4580
0.01          3                  1                  0    4        512       2         1         0         8         10000     100000    1000000     0           3           1             .000058      NA          .006892           .014144             .014144            .015729              492           4641
0.02          3                  1                  0    4        512       2         1         0         8         10000     100000    1000000     0           3           3             .000056      NA          .006840           .014132             .014132            .015625              492           4584
0.02          3                  1                  0    4        512       2         1         0         8         100000    0         1000000     0           3           1             .000048      NA          .007062           .014905             .014905            .016250              491           4213
0.02          3                  1                  0    4        512       2         1         0         8         100000    0         1000000     0           3           3             .000052      NA          .006974           .014760             .014760            .017083              491           3967
0.01          3                  1                  0    4        512       2         1         0         8         100000    1000      1000000     0           3           1             .000060      NA          .006815           .014084             .014084            .015729              492           4466
0.02          3                  1                  0    4        512       2         1         0         8         100000    1000      1000000     0           3           3             .000058      NA          .006807           .013992             .013992            .015625              492           4497
0.01          3                  1                  0    4        512       2         1         0         8         100000    10000     1000000     0           3           1             .000059      NA          .006643           .013675             .013675            .015416              493           4454
0.02          3                  1                  0    4        512       2         1         0         8         100000    10000     1000000     0           3           3             .000058      NA          .006629           .013553             .013553            .015104              492           4606
0.02          3                  1                  0    4        512       2         1         0         8         100000    100000    1000000     0           3           1             .000056      NA          .006992           .014286             .014286            .015312              494           4476
0.02          3                  1                  0    4        512       2         1         0         8         100000    100000    1000000     0           3           3             .000058      NA          .006999           .014233             .014233            .015312              491           4544
0.01          3                  1                  0    4        512       2         1         0         10        0         0         1000000     0           3           1             .000049      NA          .005647           .013840             .013839            .015625              431           3504
0.01          3                  1                  0    4        512       2         1         0         10        0         0         1000000     0           3           3             .000049      NA          .005785           .013960             .013959            .016041              430           3515
0.02          3                  1                  0    4        512       2         1         0         10        0         1000      1000000     0           3           1             .000058      NA          .006103           .013070             .013070            .014270              431           4295
0.02          3                  1                  0    4        512       2         1         0         10        0         1000      1000000     0           3           3             .000058      NA          .006135           .013023             .013023            .014270              430           4299
0.02          3                  1                  0    4        512       2         1         0         10        0         10000     1000000     0           3           1             .000057      NA          .006106           .012768             .012768            .014062              432           4414
0.02          3                  1                  0    4        512       2         1         0         10        0         10000     1000000     0           3           3             .000057      NA          .006100           .012781             .012781            .014062              430           4425
0.02          3                  1                  0    4        512       2         1         0         10        0         100000    1000000     0           3           1             .000058      NA          .006339           .013471             .013471            .014895              431           4136
0.02          3                  1                  0    4        512       2         1         0         10        0         100000    1000000     0           3           3             .000057      NA          .006421           .013449             .013449            .014687              430           4245
0.02          3                  1                  0    4        512       2         1         0         10        10000     0         1000000     0           3           1             .000050      NA          .006222           .013063             .013063            .015312              434           4024
0.02          3                  1                  0    4        512       2         1         0         10        10000     0         1000000     0           3           3             .000052      NA          .006189           .013046             .013046            .016041              431           3790
0.01          3                  1                  0    4        512       2         1         0         10        10000     1000      1000000     0           3           1             .000063      NA          .006272           .013057             .013056            .015520              431           4610
0.02          3                  1                  0    4        512       2         1         0         10        10000     1000      1000000     0           3           3             .000065      NA          .006269           .013010             .013010            .015520              431           4569
0.02          3                  1                  0    4        512       2         1         0         10        10000     10000     1000000     0           3           1             .000063      NA          .006039           .012485             .012485            .014791              431           4581
0.01          3                  1                  0    4        512       2         1         0         10        10000     10000     1000000     0           3           3             .000063      NA          .005978           .012255             .012255            4.375000             431           15
