comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.48          233                1                  0    40       256       2         1         0         10        10000     10000     10000000    0           0           10            .002163      NA          .061047           .104590             .125769            .129250              1539          2026
1.49          235                1                  0    40       256       2         1         0         10        10000     10000     10000000    0           0           50            .001917      NA          .061555           .102957             .121177            .124750              1539          2085
1.48          235                1                  0    40       256       2         1         0         10        10000     10000     10000000    0           0           100           .002216      NA          .060499           .103694             .121819            .126000              1539          2035
1.50          234                1                  0    40       256       2         1         0         10        10000     10000     10000000    0           0           500           .002209      NA          .061203           .102617             .128225            .132250              1539          1952
1.49          233                1                  0    40       256       2         1         0         10        10000     10000     10000000    0           0           1000          .002650      NA          .060000           .102431             .124960            .129000              1539          1978
1.50          235                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           0             .001871      NA          .055420           .220485             .276820            .280000              2455          817
1.43          234                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           1             .001794      NA          .042144           .204018             .255387            .259250              1539          696
1.45          234                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           5             .001895      NA          .059295           .220947             .273260            .276500              1540          894
1.49          234                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           10            .001634      NA          .067623           .199283             .252358            .255000              1540          1100
1.47          235                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           50            .001944      NA          .070465           .231606             .277779            .281750              1540          1037
1.48          234                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           100           .001744      NA          .066029           .206884             .259140            .262750              1540          1043
1.47          234                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           500           .001962      NA          .069748           .232045             .280745            .284750              1540          1017
1.48          234                1                  0    40       256       2         1         0         11        10000     10000     10000000    0           0           1000          .001801      NA          .065839           .200317             .254492            .257750              1542          1058
1.49          235                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           0             .027126      NA          .060341           .111177             .125283            .127500              2146          1946
1.47          234                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           1             .001979      NA          .034569           .097968             .114230            .116750              1230          1291
1.49          233                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           5             .001930      NA          .046702           .097975             .121531            .125000              1230          1584
1.50          235                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           10            .001983      NA          .050485           .099467             .118701            .122000              1230          1737
1.48          234                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           50            .002093      NA          .052193           .099975             .120037            .123750              1230          1757
1.50          234                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           100           .001855      NA          .052795           .100181             .120714            .123500              1230          1784
1.49          234                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           500           .001986      NA          .054235           .100403             .120435            .124500              1230          1821
1.48          233                1                  0    40       256       2         1         0         12        10000     10000     10000000    0           0           1000          .001824      NA          .052248           .099749             .116752            .120250              1230          1843
