comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.22          262                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .189470      NA          50.557779         54.133119           54.133111          54.320000            4             93
2.17          264                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .551894      50.287679   .003032           52.639587           52.639582          103.480000           7             47
2.09          261                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .182428      NA          51.719776         52.887553           52.887550          53.070000            4             97
2.09          264                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .430121      50.318511   .003162           53.075287           53.075282          103.820000           7             47
2.22          261                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .188460      NA          50.061286         54.038449           54.038444          54.230000            4             92
2.33          266                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .554360      53.648399   .003939           53.262547           53.262542          107.460000           7             49
2.05          261                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .188705      NA          50.289892         54.226556           54.226551          54.410000            4             92
2.27          265                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .546986      53.853993   .002391           52.846271           52.846265          107.250000           7             49
2.34          266                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .055778      NA          53.289436         80.573918           80.573913          80.630000            4             66
2.26          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .243215      55.389694   53.173379         54.030572           54.030566          109.660000           4             48
2.28          267                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .042322      NA          56.544658         83.919346           83.919340          83.960000            4             67
3.26          269                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .209715      53.768438   51.051748         54.192334           54.192329          108.170000           4             47
2.38          267                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .038842      NA          53.294003         80.146554           80.146549          80.180000            4             66
2.40          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .218846      54.699048   51.281985         51.284905           51.284899          106.200000           4             48
2.38          266                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .055282      NA          53.252129         84.420801           84.420797          84.470000            8             63
2.28          269                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .219399      55.401708   51.553542         55.213154           55.213148          110.830000           4             46
2.30          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .052838      NA          55.355106         82.380572           82.380567          82.430000            4             67
2.52          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .242706      51.253940   52.905516         53.549102           53.549096          105.050000           4             50
2.21          266                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .067732      NA          54.816429         83.803415           83.803407          83.870000            4             65
2.23          269                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .380925      53.564822   52.524026         53.937550           53.937547          107.880000           4             48
2.10          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .069309      NA          55.424421         84.791391           84.791386          84.860000            4             65
2.47          269                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .417837      51.732681   50.987648         51.424119           51.424114          103.570000           4             49
2.40          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .071847      NA          53.286386         83.972887           83.972879          84.040000            4             63
2.25          269                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .414605      51.358960   54.140011         54.334045           54.334040          106.110000           4             51
2.39          267                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .070309      NA          51.644436         83.306674           83.306668          83.380000            4             61
2.23          269                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .412449      53.246886   51.043164         52.345222           52.345217          106.000000           4             48
2.20          267                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .071970      NA          53.535135         83.161553           83.161550          83.230000            4             64
2.40          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .420600      54.888856   51.094898         51.908601           51.908596          107.220000           4             47
2.38          267                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .092318      NA          55.122838         87.080659           87.080653          87.170000            4             63
2.44          269                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .620452      56.684398   55.776958         56.077024           56.077018          113.380000           4             49
2.22          267                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .104568      NA          56.493494         90.991252           90.991247          91.090000            4             62
2.49          271                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .679826      53.944404   55.768463         56.626206           56.626202          111.250000           4             50
2.34          268                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .100657      NA          56.719161         93.545748           93.545740          93.650000            4             60
2.32          267                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .682404      53.551554   55.479801         56.681977           56.681972          110.910000           4             50
2.40          268                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .089561      NA          53.966585         87.370351           87.370346          87.460000            4             61
2.39          269                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .622981      56.541441   52.644038         54.956894           54.956889          112.120000           4             46
2.43          266                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .097235      NA          53.924427         90.325214           90.325208          90.420000            4             59
2.42          269                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .613252      51.507682   52.821951         55.395812           55.395807          107.520000           4             49
2.24          267                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .143164      NA          53.915451         89.235134           89.235131          89.380000            4             60
2.27          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .819026      55.657134   55.384629         55.629869           55.629863          112.100000           4             49
2.20          266                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .124492      NA          56.531661         91.723026           91.723021          91.850000            4             61
2.42          268                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .899133      51.083157   51.487711         54.447092           54.447087          106.430000           4             48
2.39          268                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .133129      NA          56.060756         92.142000           92.141997          92.270000            4             60
2.26          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .816667      55.611695   54.425521         54.851086           54.851081          111.280000           4             48
2.21          266                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .133289      NA          53.506326         87.183741           87.183733          87.320000            4             61
2.38          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .896322      53.372304   55.786750         56.196101           56.196095          110.460000           4             50
2.39          267                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .130496      NA          56.717354         92.277318           92.277312          92.410000            4             61
2.31          268                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .896122      53.707723   55.772076         56.098793           56.098788          110.700000           4             50
2.23          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .156279      NA          52.010757         90.217709           90.217701          90.370000            4             57
2.54          269                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.109740     55.334366   52.726081         54.072577           54.072572          110.520000           4             47
2.08          266                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .157376      NA          52.201510         88.738583           88.738578          88.900000            4             58
2.44          268                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.112896     51.875038   55.596364         56.092557           56.092552          109.080000           4             50
2.19          268                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .159989      NA          54.088120         89.738949           89.738943          89.900000            4             60
2.46          268                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.117140     52.217078   51.161056         52.486869           52.486864          105.820000           4             48
2.19          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .164134      NA          55.671807         92.856199           92.856194          93.020000            4             59
2.12          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.019356     53.988091   55.579020         56.051795           56.051790          111.060000           4             50
2.24          266                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .157935      NA          52.300223         89.835801           89.835794          89.990000            4             58
2.38          268                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.121585     53.878010   52.846348         53.506657           53.506651          108.510000           4             48
2.21          267                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .183605      NA          56.697116         96.082434           96.082428          96.270000            4             58
2.47          269                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.213051     53.252369   51.177673         52.046310           52.046304          106.510000           4             48
2.29          266                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .189072      NA          57.007697         94.562489           94.562481          94.750000            4             60
2.50          268                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.341004     51.325414   53.135422         53.783769           53.783764          106.450000           4             49
2.30          266                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .192170      NA          51.917618         95.131730           95.131725          95.320000            4             54
2.28          269                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.210957     53.384582   52.779667         53.893148           53.893142          108.490000           4             48
2.27          267                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .191267      NA          52.018077         93.602747           93.602742          93.790000            4             55
2.27          272                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.220351     53.285470   52.948272         54.194518           54.194513          108.700000           4             48
2.20          267                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .188492      NA          52.476438         93.464429           93.464425          93.650000            4             56
2.23          271                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.338549     53.667747   53.872457         54.898634           54.898628          109.900000           4             49
2.19          266                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .049814      NA          53.676470         54.882765           54.882762          54.930000            4             97
2.45          269                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .092417      53.274125   55.602208         56.325621           56.325617          109.690000           8             50
2.25          267                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .042939      NA          51.028788         53.851069           53.851064          53.890000            4             94
2.26          267                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .101548      53.532907   52.804433         53.261185           53.261180          106.890000           8             49
2.31          266                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .041631      NA          50.632659         55.364297           55.364290          55.400000            4             91
2.24          269                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .093842      53.874133   51.195411         53.536475           53.536470          107.500000           8             47
2.19          267                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .038797      NA          50.865408         53.826209           53.826202          53.860000            4             94
2.42          271                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .100996      51.230201   51.244886         53.206750           53.206745          104.540000           8             49
2.20          266                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .039944      NA          52.722520         53.891969           53.891964          53.930000            4             97
2.25          268                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .070889      51.451940   55.469521         56.352797           56.352792          107.870000           8             51
2.37          265                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .070246      NA          51.003815         54.240346           54.240341          54.310000            4             93
2.26          268                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .163892      52.112447   51.217240         51.787071           51.787066          104.060000           8             49
2.26          265                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .074284      NA          52.757813         53.831145           53.831138          53.900000            4             97
2.40          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .135653      53.654713   52.862440         53.370522           53.370518          107.160000           8             49
2.20          268                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .071069      NA          52.612753         53.999913           53.999905          54.070000            4             97
2.26          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .128591      53.827507   52.745446         53.419123           53.419118          107.380000           8             49
2.38          266                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .070733      NA          50.448365         52.214167           52.214163          52.280000            4             96
2.44          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .171925      51.600937   55.535982         56.106502           56.106497          107.880000           8             51
2.24          266                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .071052      NA          51.047946         55.971389           55.971383          56.040000            4             91
2.40          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .170178      52.251152   51.150173         53.641961           53.641955          106.060000           8             48
2.37          266                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .111148      NA          55.494726         56.856049           56.856045          56.960000            4             97
2.38          269                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .208299      53.852829   52.909860         54.440229           54.440223          108.500000           8             48
2.40          267                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .100093      NA          51.130665         55.186872           55.186865          55.290000            4             92
2.77          269                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .257196      54.590862   55.464181         55.503554           55.503549          110.350000           8             50
2.19          265                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .098260      NA          54.196962         57.182625           57.182620          57.280000            4             94
2.28          268                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .205056      55.697462   52.772600         55.143320           55.143314          111.050000           8             47
2.35          267                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .101015      NA          54.134817         55.387160           55.387155          55.490000            4             97
2.44          268                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .202571      55.905491   52.720595         52.784902           52.784897          108.890000           8             48
2.21          268                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .098430      NA          53.804550         55.961659           55.961653          56.060000            4             95
2.50          269                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .260772      53.549867   55.507301         55.547492           55.547487          109.360000           8             50
2.35          266                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .129747      NA          53.922963         56.014783           56.014780          56.140000            4             96
2.25          269                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .335105      54.184558   52.616663         53.409521           53.409516          107.930000           8             48
2.19          267                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .127154      NA          52.745002         54.089284           54.089279          54.210000            4             97
2.30          268                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .298435      57.258184   52.874150         53.946811           53.946806          111.500000           8             47
2.47          266                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .126943      NA          52.747014         57.616933           57.616925          57.740000            4             91
2.29          268                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .299268      56.299739   55.456968         55.518548           55.518543          112.120000           8             49
2.37          266                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .130901      NA          54.146055         57.279416           57.279411          57.410000            4             94
2.43          268                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .338781      55.907671   54.228232         54.529768           54.529762          110.780000           8             48
2.27          266                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .126362      NA          50.978672         57.301723           57.301718          57.430000            4             88
2.51          268                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .329055      55.949009   51.233077         53.808706           53.808701          110.090000           8             46
2.17          266                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .158759      NA          52.851518         56.630197           56.630191          56.790000            4             93
2.31          269                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .367954      57.492493   52.907687         55.199550           55.199545          113.060000           8             46
2.34          265                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .158588      NA          53.763570         55.664513           55.664508          55.820000            4             96
2.40          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .406953      53.961579   52.894425         55.379420           55.379415          109.750000           8             48
2.38          267                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .160217      NA          52.782662         55.612912           55.612904          55.770000            4             94
2.22          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .411684      57.482241   51.040874         53.960727           53.960722          111.860000           8             45
2.18          266                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .160536      NA          52.773044         54.512285           54.512278          54.670000            4             96
2.24          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .353003      57.476779   52.862158         54.004942           54.004937          111.830000           8             47
2.34          266                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .161722      NA          51.116050         57.638208           57.638203          57.800000            4             88
2.40          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .409930      56.643856   52.690328         53.424075           53.424070          110.480000           8             47
2.21          265                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .186880      NA          51.100089         56.053885           56.053877          56.240000            4             90
2.25          268                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .438327      56.300171   50.983386         53.060770           53.060765          109.800000           8             46
2.21          267                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .189306      NA          57.022753         57.688911           57.688907          57.880000            4             98
2.14          268                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .432122      57.727866   54.186548         54.577430           54.577425          112.740000           8             48
2.37          266                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .188401      NA          52.735809         56.044368           56.044360          56.230000            4             93
2.29          269                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .489820      56.033644   52.694492         54.331447           54.331442          110.850000           8             47
2.28          266                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .193045      NA          50.775966         55.007156           55.007152          55.200000            4             91
2.36          268                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .369536      52.153402   51.043055         54.533236           54.533231          107.060000           8             47
2.36          266                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .189762      NA          54.280441         57.657970           57.657961          57.850000            4             93
2.14          271                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .489514      54.728088   51.030738         53.897008           53.897003          109.110000           8             46
