program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)   Tx(rounds)  Tx(s)    Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          1               2.80429              6.64                 527           182%       ~8609         282.734         842.73           1.51568          1                      0.00442228       260.375  1728        9.88573  NA      NA          NA     NA             NA                 NA            19.6238   4768          13.1965  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          1               2.5815               3.34                 527           352%       ~8609         282.734         842.73           1.51568          1                      0.00354996       260.375  1728        4.04874  NA      NA          NA     NA             NA                 NA            19.6238   4768          10.5627  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          1               2.94071              5.27                 532           213%       ~8609         282.734         842.73           1.51568          1                      0.00337517       260.375  1728        3.29364  NA      NA          NA     NA             NA                 NA            19.6238   4768          16.2123  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          1               3.75108              5.26                 527           248%       ~8609         282.734         842.73           1.51568          1                      0.0029885        260.375  1728        3.69262  NA      NA          NA     NA             NA                 NA            19.6238   4768          20.7482  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          1               2.44417              5.26                 529           224%       ~8609         282.734         842.73           1.51568          1                      0.00318784       260.375  1728        3.86669  NA      NA          NA     NA             NA                 NA            19.6238   4768          11.8522  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          1               3.72051              5.08                 529           240%       ~8609         282.734         842.73           1.51568          1                      0.00279541       260.375  1728        5.57207  NA      NA          NA     NA             NA                 NA            19.6238   4768          29.243   NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               5.36335              12.51                529           101%       ~8609         282.734         842.73           1.51568          1                      0.17937          260.375  1728        11.3585  NA      NA          NA     NA             NA                 NA            19.6238   4768          41.1495  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               5.82696              7.75                 527           162%       ~8609         282.734         842.73           1.51568          1                      0.00283632       260.375  1728        16.736   NA      NA          NA     NA             NA                 NA            19.6238   4768          29.2924  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               7.28167              8.85                 532           144%       ~8609         282.734         842.73           1.51568          1                      0.082387         260.375  1728        16.8083  NA      NA          NA     NA             NA                 NA            19.6238   4768          24.0949  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               5.24497              7.94                 532           167%       ~8609         282.734         842.73           1.51568          1                      0.00365407       260.375  1728        13.0648  NA      NA          NA     NA             NA                 NA            19.6238   4768          26.7865  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               5.2569               7.01                 524           181%       ~8609         282.734         842.73           1.51568          1                      0.00310416       260.375  1728        7.87014  NA      NA          NA     NA             NA                 NA            19.6238   4768          33.1221  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               6.20347              10.54                527           123%       ~8609         282.734         842.73           1.51568          1                      0.00364071       260.375  1728        8.65116  NA      NA          NA     NA             NA                 NA            19.6238   4768          32.3563  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               4.6654               7.22                 528           170%       ~8609         282.734         842.73           1.51568          1                      0.00373793       260.375  1728        14.9432  NA      NA          NA     NA             NA                 NA            19.6238   4768          29.1821  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               6.12224              12.11                527           104%       ~8609         282.734         842.73           1.51568          1                      0.00326335       260.375  1728        6.2295   NA      NA          NA     NA             NA                 NA            19.6238   4768          44.9992  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               4.73001              8.36                 527           148%       ~8609         282.734         842.73           1.51568          1                      0.00240494       260.375  1728        8.2519   NA      NA          NA     NA             NA                 NA            19.6238   4768          21.143   NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          2               4.36319              8.76                 529           145%       ~8609         282.734         842.73           1.51568          1                      0.0047648        260.375  1728        6.73335  NA      NA          NA     NA             NA                 NA            19.6238   4768          28.916   NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               18.3988              28.65                529           48%        ~8609         282.734         842.73           1.51568          1                      0.00374697       260.375  1728        44.8066  NA      NA          NA     NA             NA                 NA            19.6238   4768          73.2114  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               12.4055              18.07                527           76%        ~8609         282.734         842.73           1.51568          1                      0.419681         260.375  1728        46.236   NA      NA          NA     NA             NA                 NA            19.6238   4768          86.6729  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               15.813               26.03                527           52%        ~8609         282.734         842.73           1.51568          1                      0.0122726        260.375  1728        65.5103  NA      NA          NA     NA             NA                 NA            19.6238   4768          126.704  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               14.5635              19.53                528           71%        ~8609         282.734         842.73           1.51568          1                      0.00358218       260.375  1728        66.2145  NA      NA          NA     NA             NA                 NA            19.6238   4768          88.6738  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               10.9447              20.41                531           68%        ~8609         282.734         842.73           1.51568          1                      0.0125355        260.375  1728        58.3989  NA      NA          NA     NA             NA                 NA            19.6238   4768          69.5428  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               17.1389              22.93                527           81%        ~8609         282.734         842.73           1.51568          1                      0.00334808       260.375  1728        49.3684  NA      NA          NA     NA             NA                 NA            19.6238   4768          73.0195  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               13.4372              17.77                529           77%        ~8609         282.734         842.73           1.51568          1                      0.0114455        260.375  1728        46.524   NA      NA          NA     NA             NA                 NA            19.6238   4768          72.0519  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               13.7334              23.70                530           57%        ~8609         282.734         842.73           1.51568          1                      0.00653175       260.375  1728        54.9693  NA      NA          NA     NA             NA                 NA            19.6238   4768          94.1575  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               14.3269              23.08                528           58%        ~8609         282.734         842.73           1.51568          1                      0.00365801       260.375  1728        48.3618  NA      NA          NA     NA             NA                 NA            19.6238   4768          88.3627  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
65       RING      semihonest  replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             64          5               15.5809              20.34                527           67%        ~8609         282.734         842.73           1.51568          1                      0.0031539        260.375  1728        81.3839  NA      NA          NA     NA             NA                 NA            19.6238   4768          70.576   NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
