comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
8.84          523                1                  0    1        32        271       1         1         12        10000     10000     1           1           0           16            .025648      .109383     .223636           1.232052            1.232048           1.370000             25            17
8.42          525                1                  0    1        32        72        1         0         5         10000     10000     1           0           0           16            .014860      NA          .183897           5.652155            5.652144           5.670000             29            3
9.67          536                1                  0    1        32        72        1         0         5         10000     10000     1           1           0           16            .018743      .157169     .027720           5.402049            5.402047           5.580000             64            3
8.75          523                1                  0    1        32        72        1         0         12        10000     10000     1           0           0           16            .023155      NA          .529802           5.575803            5.575800           5.600000             36            9
8.73          522                1                  0    1        32        72        1         0         12        10000     10000     1           1           0           16            .037236      .186023     .537774           5.655565            5.655562           5.880000             37            9
8.53          527                1                  0    1        32        72        1         1         5         10000     10000     1           0           0           16            .014313      NA          .157783           3.241348            3.241339           3.260000             29            5
9.64          536                1                  0    1        32        72        1         1         5         10000     10000     1           1           0           16            .028869      .164481     .022574           3.218686            3.218683           3.420000             69            5
8.74          523                1                  0    1        32        72        1         1         12        10000     10000     1           0           0           16            .020894      NA          .440301           3.325692            3.325686           3.350000             37            13
8.74          522                1                  0    1        32        72        1         1         12        10000     10000     1           1           0           16            .025111      .147562     .439720           3.362512            3.362508           3.540000             35            13
8.77          523                1                  0    1        32        172       1         0         5         10000     10000     1           0           0           16            .039808      NA          .226183           2.753646            2.753634           2.800000             29            8
9.90          555                1                  0    1        32        172       1         0         5         10000     10000     1           1           0           16            .030643      .164131     .021521           2.731880            2.731878           2.930000             68            7
8.93          522                1                  0    1        32        172       1         0         12        10000     10000     1           0           0           16            .028970      NA          .478202           2.925640            2.925628           2.960000             39            17
9.02          522                1                  0    1        32        172       1         0         12        10000     10000     1           1           0           16            .034859      .167576     .471940           2.960019            2.960015           3.170000             46            16
8.57          524                1                  0    1        32        172       1         1         5         10000     10000     1           0           0           16            .032024      NA          .180338           2.739751            2.739734           2.770000             28            7
9.80          549                1                  0    1        32        172       1         1         5         10000     10000     1           1           0           16            .031505      .165561     .020995           2.732999            2.732997           2.930000             75            6
8.92          523                1                  0    1        32        172       1         1         12        10000     10000     1           0           0           16            .023509      NA          .432130           2.910999            2.910983           2.940000             35            15
8.92          523                1                  0    1        32        172       1         1         12        10000     10000     1           1           0           16            .026647      .186012     .414711           2.879792            2.879788           3.100000             39            14
8.49          524                1                  0    1        32        272       1         0         5         10000     10000     1           0           0           16            .023110      NA          .201765           2.747517            2.747512           2.770000             30            7
9.63          537                1                  0    1        32        272       1         0         5         10000     10000     1           1           0           16            .037648      .172626     .022972           2.739396            2.739394           2.950000             66            7
8.82          524                1                  0    1        32        272       1         0         12        10000     10000     1           0           0           16            .042049      NA          .471071           2.934577            2.934566           2.980000             36            16
8.81          522                1                  0    1        32        272       1         0         12        10000     10000     1           1           0           16            .028556      .183289     .448821           2.916668            2.916664           3.130000             40            15
8.49          524                1                  0    1        32        272       1         1         5         10000     10000     1           0           0           16            .020348      NA          .183025           2.732895            2.732881           2.750000             28            7
9.63          543                1                  0    1        32        272       1         1         5         10000     10000     1           1           0           16            .019171      .155125     .020837           2.338139            2.338136           2.520000             65            7
8.72          523                1                  0    1        32        272       1         1         12        10000     10000     1           0           0           16            .021506      NA          .432577           2.917599            2.917587           2.940000             34            15
8.75          523                1                  0    1        32        272       1         1         12        10000     10000     1           1           0           16            .040764      .175196     .401346           2.022725            2.022721           2.240000             38            19
8.41          524                1                  0    1        32        73        1         0         5         10000     10000     1           0           0           16            .021719      NA          .271170           3.077956            3.077947           3.100000             42            9
9.70          536                1                  0    1        32        73        1         0         5         10000     10000     1           1           0           16            .022692      .213221     .050996           3.328512            3.328510           3.570000             101           7
8.69          523                1                  0    1        32        73        1         0         12        10000     10000     1           0           0           16            .041116      NA          .769206           7.101367            7.101355           7.150000             49            11
8.71          523                1                  0    1        32        73        1         0         12        10000     10000     1           1           0           16            .051081      .250397     .727796           7.146008            7.146004           7.450000             50            10
8.45          523                1                  0    1        32        73        1         1         5         10000     10000     1           0           0           16            .033229      NA          .257800           4.815288            4.815284           4.850000             39            5
9.70          535                1                  0    1        32        73        1         1         5         10000     10000     1           1           0           16            .026307      .218484     .033184           4.798459            4.798457           5.050000             111           5
8.76          525                1                  0    1        32        73        1         1         12        10000     10000     1           0           0           16            .031547      NA          .632337           5.036211            5.036206           5.070000             51            13
8.83          524                1                  0    1        32        73        1         1         12        10000     10000     1           1           0           16            .028697      .236446     .621292           5.026188            5.026184           5.300000             49            12
8.71          524                1                  0    1        32        173       1         0         5         10000     10000     1           0           0           16            .037078      NA          .306214           4.202000            4.201994           4.240000             40            8
9.88          555                1                  0    1        32        173       1         0         5         10000     10000     1           1           0           16            .054509      .236727     .031231           4.094648            4.094646           4.390000             101           6
9.00          523                1                  0    1        32        173       1         0         12        10000     10000     1           0           0           16            .055658      NA          .702456           4.486041            4.486030           4.550000             56            15
9.08          521                1                  0    1        32        173       1         0         12        10000     10000     1           1           0           16            .047266      .263520     .683138           4.497969            4.497963           4.810000             63            15
8.64          524                1                  0    1        32        173       1         1         5         10000     10000     1           0           0           16            .020633      NA          .261488           4.194897            4.194893           4.220000             39            6
9.85          549                1                  0    1        32        173       1         1         5         10000     10000     1           1           0           16            .025270      .220894     .028608           4.180324            4.180322           4.430000             92            6
8.86          524                1                  0    1        32        173       1         1         12        10000     10000     1           0           0           16            .035997      NA          .614721           4.455296            4.455284           4.500000             49            14
8.85          523                1                  0    1        32        173       1         1         12        10000     10000     1           1           0           16            .035982      .250741     .595681           4.475513            4.475509           4.770000             55            13
8.58          524                1                  0    1        32        273       1         0         5         10000     10000     1           0           0           16            .028152      NA          .280533           4.250498            4.250486           4.280000             39            7
9.66          538                1                  0    1        32        273       1         0         5         10000     10000     1           1           0           16            .026184      .219685     .034086           4.259020            4.259018           4.510000             105           6
8.76          523                1                  0    1        32        273       1         0         12        10000     10000     1           0           0           16            .050722      NA          .685955           4.469985            4.469976           4.530000             50            15
8.82          524                1                  0    1        32        273       1         0         12        10000     10000     1           1           0           16            .056542      .260429     .658618           4.498801            4.498797           4.820000             58            14
8.45          524                1                  0    1        32        273       1         1         5         10000     10000     1           0           0           16            .017208      NA          .253579           4.187592            4.187588           4.210000             39            6
9.64          538                1                  0    1        32        273       1         1         5         10000     10000     1           1           0           16            .022399      .211865     .028820           4.190093            4.190091           4.430000             95            5
8.83          524                1                  0    1        32        273       1         1         12        10000     10000     1           0           0           16            .043638      NA          .631681           4.413494            4.413483           4.460000             52            14
8.83          523                1                  0    1        32        273       1         1         12        10000     10000     1           1           0           16            .046538      .245337     .600490           4.464640            4.464636           4.760000             54            13
8.17          524                1                  0    1        32        74        1         0         5         10000     10000     1           0           0           16            .009764      NA          .255165           3.151057            3.151040           3.160000             24            8
9.09          527                1                  0    1        32        74        1         0         5         10000     10000     1           1           0           16            .015523      .229702     .017344           3.156265            3.156263           3.400000             49            7
8.43          523                1                  0    1        32        74        1         0         12        10000     10000     1           0           0           16            .024486      NA          .551812           3.413207            3.413191           3.440000             27            16
8.41          523                1                  0    1        32        74        1         0         12        10000     10000     1           1           0           16            .017089      .260858     .549475           3.430569            3.430565           3.710000             29            15
8.26          525                1                  0    1        32        74        1         1         5         10000     10000     1           0           0           16            .008530      NA          .238995           1.012274            1.012260           1.020000             24            24
9.22          528                1                  0    1        32        74        1         1         5         10000     10000     1           1           0           16            .013865      .227523     .014097           1.031428            1.031426           1.270000             45            19
8.46          523                1                  0    1        32        74        1         1         12        10000     10000     1           0           0           16            .010876      NA          .512033           1.214857            1.214840           1.230000             26            42
8.46          524                1                  0    1        32        74        1         1         12        10000     10000     1           1           0           16            .027722      .249002     .512671           1.166836            1.166832           1.440000             28            36
8.50          524                1                  0    1        32        174       1         0         5         10000     10000     1           0           0           16            .029584      NA          .273703           .352791             .352787            .380000              24            75
9.60          542                1                  0    1        32        174       1         0         5         10000     10000     1           1           0           16            .025463      .236523     .016271           .362584             .362582            .630000              46            42
8.63          522                1                  0    1        32        174       1         0         12        10000     10000     1           0           0           16            .027205      NA          .303547           .475303             .475297            .500000              28            63
8.80          522                1                  0    1        32        174       1         0         12        10000     10000     1           1           0           16            .038877      .270092     .296429           .471468             .471461            .780000              37            41
8.31          524                1                  0    1        32        174       1         1         5         10000     10000     1           0           0           16            .013110      NA          .216380           .342963             .342953            .360000              25            61
9.35          538                1                  0    1        32        174       1         1         5         10000     10000     1           1           0           16            .027395      .234975     .014128           .357300             .357299            .620000              46            41
8.59          525                1                  0    1        32        174       1         1         12        10000     10000     1           0           0           16            .023883      NA          .276486           .439253             .439231            .460000              26            61
8.64          523                1                  0    1        32        174       1         1         12        10000     10000     1           1           0           16            .017925      .257165     .275675           .449517             .449509            .720000              32            40
8.18          526                1                  0    1        32        274       1         0         5         10000     10000     1           0           0           16            .016888      NA          .260122           .341443             .341428            .360000              24            74
9.19          529                1                  0    1        32        274       1         0         5         10000     10000     1           1           0           16            .022949      .234252     .015731           .373101             .373099            .630000              47            41
8.44          524                1                  0    1        32        274       1         0         12        10000     10000     1           0           0           16            .015746      NA          .300306           .498152             .498139            .520000              28            60
8.52          523                1                  0    1        32        274       1         0         12        10000     10000     1           1           0           16            .021484      .265827     .295297           .474976             .474971            .760000              33            41
8.17          525                1                  0    1        32        274       1         1         5         10000     10000     1           0           0           16            .008796      NA          .241402           .337707             .337689            .350000              25            71
9.26          528                1                  0    1        32        274       1         1         5         10000     10000     1           1           0           16            .014836      .236448     .014696           .359315             .359313            .610000              49            42
8.47          524                1                  0    1        32        274       1         1         12        10000     10000     1           0           0           16            .017796      NA          .271103           .438565             .438550            .460000              27            61
8.61          524                1                  0    1        32        274       1         1         12        10000     10000     1           1           0           16            .014425      .253471     .270709           .501864             .501860            .770000              30            37
8.37          524                1                  0    1        32        80        1         0         5         10000     10000     1           0           0           16            .014973      NA          .110249           3.116538            3.116531           3.130000             15            3
9.49          533                1                  0    1        32        80        1         0         5         10000     10000     1           1           0           16            .031456      .119809     .014162           3.117042            3.117040           3.270000             26            4
8.66          524                1                  0    1        32        80        1         0         12        10000     10000     1           0           0           16            .020613      NA          .284744           3.217586            3.217581           3.240000             17            9
8.65          523                1                  0    1        32        80        1         0         12        10000     10000     1           1           0           16            .030198      .129371     .273868           3.223663            3.223657           3.380000             20            9
8.46          525                1                  0    1        32        80        1         1         5         10000     10000     1           0           0           16            .012784      NA          .115155           .720788             .720770            .730000              15            17
9.57          533                1                  0    1        32        80        1         1         5         10000     10000     1           1           0           16            .025347      .111362     .011732           .680281             .680279            .820000              25            16
8.68          524                1                  0    1        32        80        1         1         12        10000     10000     1           0           0           16            .017089      NA          .236316           .774626             .774615            .790000              17            31
8.75          524                1                  0    1        32        80        1         1         12        10000     10000     1           1           0           16            .023436      .122845     .231187           .737786             .737782            .880000              18            28
8.66          524                1                  0    1        32        180       1         0         5         10000     10000     1           0           0           16            .027942      NA          .158392           .207613             .207608            .230000              15            76
9.77          550                1                  0    1        32        180       1         0         5         10000     10000     1           1           0           16            .032852      .118442     .012462           .197224             .197221            .350000              32            44
8.83          524                1                  0    1        32        180       1         0         12        10000     10000     1           0           0           16            .042017      NA          .175947           .300454             .300443            .340000              18            59
9.06          522                1                  0    1        32        180       1         0         12        10000     10000     1           1           0           16            .037582      .143145     .183387           .313834             .313830            .490000              30            45
8.53          524                1                  0    1        32        180       1         1         5         10000     10000     1           0           0           16            .014332      NA          .123416           .181790             .181776            .200000              15            69
9.83          544                1                  0    1        32        180       1         1         5         10000     10000     1           1           0           16            .033596      .119780     .011189           .201978             .201975            .360000              25            40
8.83          524                1                  0    1        32        180       1         1         12        10000     10000     1           0           0           16            .020973      NA          .156634           .219122             .219117            .240000              18            72
8.92          523                1                  0    1        32        180       1         1         12        10000     10000     1           1           0           16            .036469      .120552     .152067           .227150             .227145            .380000              21            47
8.85          524                1                  0    1        32        280       1         0         5         10000     10000     1           0           0           16            .044534      NA          .132761           .174851             .174845            .220000              15            65
10.08         582                1                  0    1        32        280       1         0         5         10000     10000     1           1           0           16            .029762      .118587     .014824           .171962             .171960            .320000              30            47
9.01          514                1                  0    1        32        280       1         0         12        10000     10000     1           0           0           16            .029778      NA          .182622           .296626             .296614            .330000              17            64
9.20          516                1                  0    1        32        280       1         0         12        10000     10000     1           1           0           16            .045102      .139789     .181874           .310681             .310677            .500000              27            44
8.79          524                1                  0    1        32        280       1         1         5         10000     10000     1           0           0           16            .016561      NA          .122666           .172027             .172017            .190000              15            71
9.86          574                1                  0    1        32        280       1         1         5         10000     10000     1           1           0           16            .027226      .106113     .011256           .197892             .197890            .330000              25            41
9.07          523                1                  0    1        32        280       1         1         12        10000     10000     1           0           0           16            .019579      NA          .151207           .215760             .215738            .240000              17            70
9.16          522                1                  0    1        32        280       1         1         12        10000     10000     1           1           0           16            .030910      .123784     .152421           .230216             .230212            .380000              20            47
8.08          524                1                  0    1        32        81        1         0         5         10000     10000     1           0           0           16            .006218      NA          .022077           .079298             .079285            .080000              5             29
9.05          524                1                  0    1        32        81        1         0         5         10000     10000     1           1           0           16            .017107      .017817     .003770           .084974             .084972            .120000              6             22
8.27          523                1                  0    1        32        81        1         0         12        10000     10000     1           0           0           16            .006521      NA          .032414           .090692             .090667            .100000              5             36
8.39          522                1                  0    1        32        81        1         0         12        10000     10000     1           1           0           16            .011944      .019610     .033628           .351599             .351594            .380000              5             10
8.13          524                1                  0    1        32        81        1         1         5         10000     10000     1           0           0           16            .011935      NA          .019572           .066450             .066444            .080000              7             30
8.98          525                1                  0    1        32        81        1         1         5         10000     10000     1           1           0           16            .011998      .017435     .002422           .070246             .070243            .100000              6             24
8.31          526                1                  0    1        32        81        1         1         12        10000     10000     1           0           0           16            .006387      NA          .026824           .118190             .118170            .120000              5             24
8.44          523                1                  0    1        32        81        1         1         12        10000     10000     1           1           0           16            .012169      .021683     .023904           .074871             .074866            .110000              5             27
8.32          524                1                  0    1        32        181       1         0         5         10000     10000     1           0           0           16            .012243      NA          .022368           .024126             .024112            .040000              5             70
9.35          540                1                  0    1        32        181       1         0         5         10000     10000     1           1           0           16            .017675      .019781     .002574           .019834             .019831            .060000              6             45
8.47          523                1                  0    1        32        181       1         0         12        10000     10000     1           0           0           16            .006488      NA          .025888           .032754             .032748            .040000              6             72
8.73          523                1                  0    1        32        181       1         0         12        10000     10000     1           1           0           16            .018276      .026159     .025628           .032555             .032551            .080000              6             43
8.20          525                1                  0    1        32        181       1         1         5         10000     10000     1           0           0           16            .005746      NA          .019538           .104083             .104072            .110000              5             21
9.27          533                1                  0    1        32        181       1         1         5         10000     10000     1           1           0           16            .017163      .019212     .002649           .108644             .108641            .140000              6             18
8.53          524                1                  0    1        32        181       1         1         12        10000     10000     1           0           0           16            .005994      NA          .024489           .112692             .112675            .120000              5             23
8.55          523                1                  0    1        32        181       1         1         12        10000     10000     1           1           0           16            .012317      .018726     .022741           .112609             .112605            .140000              5             21
8.13          524                1                  0    1        32        281       1         0         5         10000     10000     1           0           0           16            .005017      NA          .010217           .022919             .022915            .030000              5             45
9.05          528                1                  0    1        32        281       1         0         5         10000     10000     1           1           0           16            .011841      .018957     .002348           .155507             .155504            .190000              6             14
8.41          523                1                  0    1        32        281       1         0         12        10000     10000     1           0           0           16            .006658      NA          .028622           .166659             .166653            .170000              5             18
8.42          523                1                  0    1        32        281       1         0         12        10000     10000     1           1           0           16            .011908      .018450     .025776           .034660             .034656            .060000              6             48
8.14          525                1                  0    1        32        281       1         1         5         10000     10000     1           0           0           16            .011630      NA          .019757           .024185             .024179            .030000              5             61
9.14          526                1                  0    1        32        281       1         1         5         10000     10000     1           1           0           16            .016959      .007287     .001973           .014576             .014573            .040000              6             33
8.35          524                1                  0    1        32        281       1         1         12        10000     10000     1           0           0           16            .006162      NA          .026756           .029857             .029851            .030000              5             82
8.44          523                1                  0    1        32        281       1         1         12        10000     10000     1           1           0           16            .017722      .013306     .022378           .030906             .030901            .060000              5             50
8.46          524                1                  0    1        32        72        1         0         5         10000     10000     1           0           0           16            .015432      NA          .211732           5.570561            5.570548           5.590000             29            4
9.63          536                1                  0    1        32        72        1         0         5         10000     10000     1           1           0           16            .024619      .160942     .034153           5.570732            5.570730           5.760000             74            3
8.73          523                1                  0    1        32        72        1         0         12        10000     10000     1           0           0           16            .039413      NA          .537509           5.555338            5.555326           5.600000             41            10
8.69          526                1                  0    1        32        72        1         0         12        10000     10000     1           1           0           16            .032133      .144246     .547822           5.619128            5.619124           5.800000             39            9
8.56          523                1                  0    1        32        72        1         1         5         10000     10000     1           0           0           16            .013953      NA          .182157           3.191480            3.191474           3.210000             29            6
9.59          536                1                  0    1        32        72        1         1         5         10000     10000     1           1           0           16            .028567      .164680     .023319           3.224952            3.224950           3.420000             73            5
8.73          523                1                  0    1        32        72        1         1         12        10000     10000     1           0           0           16            .025669      NA          .432846           3.374617            3.374612           3.400000             35            13
8.79          523                1                  0    1        32        72        1         1         12        10000     10000     1           1           0           16            .029787      .174985     .422203           3.318468            3.318463           3.530000             35            12
8.03          525                1                  0    1        32        82        1         0         5         10000     10000     1           0           0           16            .011360      NA          .004246           .057018             .057004            .070000              5             11
8.93          521                1                  0    1        32        82        1         0         5         10000     10000     1           1           0           16            .011788      .002198     .002200           .362083             .362078            .370000              5             2
8.24          524                1                  0    1        32        82        1         0         12        10000     10000     1           0           0           16            .006275      NA          .013736           .368564             .368549            .370000              5             4
8.27          522                1                  0    1        32        82        1         0         12        10000     10000     1           1           0           16            .012156      .001488     .010211           .096376             .096372            .110000              5             16
8.10          524                1                  0    1        32        82        1         1         5         10000     10000     1           0           0           16            .011352      NA          .003807           .093903             .093890            .100000              4             7
8.92          522                1                  0    1        32        82        1         1         5         10000     10000     1           1           0           16            .010579      .002187     .001344           .090677             .090673            .100000              5             8
8.30          523                1                  0    1        32        82        1         1         12        10000     10000     1           0           0           16            .011347      NA          .008051           .096986             .096972            .110000              5             10
8.35          524                1                  0    1        32        82        1         1         12        10000     10000     1           1           0           16            .017151      .006326     .006433           .095249             .095246            .120000              5             11
8.10          524                1                  0    1        32        282       1         0         5         10000     10000     1           0           0           16            .016370      NA          .002972           .005265             .005253            .020000              4             29
8.97          521                1                  0    1        32        282       1         0         5         10000     10000     1           1           0           16            .017273      .002587     .001603           .006420             .006416            .030000              5             33
8.32          524                1                  0    1        32        282       1         0         12        10000     10000     1           0           0           16            .011598      NA          .007035           .012093             .012077            .020000              5             44
8.40          523                1                  0    1        32        282       1         0         12        10000     10000     1           1           0           16            .011717      .001556     .006580           .007887             .007883            .020000              5             68
8.07          525                1                  0    1        32        282       1         1         5         10000     10000     1           0           0           16            .006027      NA          .003487           .004402             .004395            .010000              4             57
8.94          521                1                  0    1        32        282       1         1         5         10000     10000     1           1           0           16            .017007      .002098     .001469           .005737             .005733            .020000              5             32
8.29          524                1                  0    1        32        282       1         1         12        10000     10000     1           0           0           16            .011610      NA          .005942           .050158             .050144            .060000              5             16
8.41          524                1                  0    1        32        282       1         1         12        10000     10000     1           1           0           16            .017326      .005291     .005599           .006220             .006216            .030000              5             43
8.48          525                1                  0    1        32        75        1         0         5         10000     10000     1           0           0           16            .176314      NA          2.292612          3.482135            3.482131           3.660000             345           65
9.58          535                1                  0    1        32        75        1         0         5         10000     10000     1           1           0           16            .149674      1.740540    .145674           3.557464            3.557462           5.460000             670           35
8.71          523                1                  0    1        32        75        1         0         12        10000     10000     1           0           0           16            .230023      NA          3.118077          5.081338            5.081326           5.320000             378           61
8.73          523                1                  0    1        32        75        1         0         12        10000     10000     1           1           0           16            .208090      2.073980    3.054485          5.007007            5.007003           7.300000             500           44
8.53          524                1                  0    1        32        75        1         1         5         10000     10000     1           0           0           16            .138823      NA          2.167208          2.519574            2.519569           2.660000             344           84
9.65          535                1                  0    1        32        75        1         1         5         10000     10000     1           1           0           16            .137309      1.677783    .132420           2.536707            2.536705           4.360000             668           42
8.71          524                1                  0    1        32        75        1         1         12        10000     10000     1           0           0           16            .197375      NA          2.802491          3.868804            3.868793           4.070000             371           72
8.74          523                1                  0    1        32        75        1         1         12        10000     10000     1           1           0           16            .192185      2.000460    2.807015          3.911652            3.911648           6.110000             482           48
8.76          524                1                  0    1        32        175       1         0         5         10000     10000     1           0           0           16            .176588      NA          3.047268          2.814465            2.814455           3.000000             367           107
9.93          556                1                  0    1        32        175       1         0         5         10000     10000     1           1           0           16            .220550      1.962398    .180644           2.220927            2.220925           4.410000             723           50
9.02          523                1                  0    1        32        175       1         0         12        10000     10000     1           0           0           16            .266613      NA          3.357228          4.136515            4.136510           4.410000             360           81
9.09          522                1                  0    1        32        175       1         0         12        10000     10000     1           1           0           16            .276709      2.445896    2.928999          3.849857            3.849852           6.580000             680           49
8.60          524                1                  0    1        32        175       1         1         5         10000     10000     1           0           0           16            .156447      NA          2.351314          2.209662            2.209651           2.370000             344           103
9.76          548                1                  0    1        32        175       1         1         5         10000     10000     1           1           0           16            .141085      1.756389    .133638           2.064884            2.064881           3.970000             657           48
