comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;90;1;1;12;10000;10000;32;1;3;2;.362258;.352859;.431544;.537668;.550328;.909583;3601;1402
0.02;3;1;0;1;256;100;1;0;12;10000;10000;1;0;3;2;.001992;NA;.024710;.024317;.027062;.028750;171;2155
0.02;3;1;0;1;256;100;1;0;12;10000;10000;1;1;3;2;.022790;.021308;.016493;.021699;.023018;.045416;351;1249
0.01;3;1;0;1;256;100;1;0;12;10000;10000;2;0;3;2;.003239;NA;.049984;.048538;.052204;.055416;253;2237
0.02;3;1;0;1;256;100;1;0;12;10000;10000;2;1;3;2;.045128;.042966;.031889;.041022;.042770;.087083;620;1246
0.03;3;1;0;1;256;100;1;0;12;10000;10000;4;0;3;2;.004311;NA;.103636;.099144;.103625;.107916;477;2369
0.01;3;1;0;1;256;100;1;0;12;10000;10000;4;1;3;2;.086537;.083119;.065160;.083753;.086332;.172500;1194;1260
0.02;3;1;0;1;256;100;1;0;12;10000;10000;8;0;3;2;.006457;NA;.212136;.199514;.208296;.215000;874;2426
0.01;3;1;0;1;256;100;1;0;12;10000;10000;8;1;3;2;.172997;.167696;.131112;.168312;.174479;.345833;2345;1256
0.02;3;1;0;1;256;100;1;0;12;10000;10000;16;0;3;2;.011221;NA;.437356;.405620;.416861;.429583;1705;2494
0.01;3;1;0;1;256;100;1;0;12;10000;10000;16;1;3;2;.351897;.339867;.268624;.340503;.351294;.698750;4579;1268
0.02;3;1;0;1;256;100;1;0;12;10000;10000;32;0;3;2;.022316;NA;.866542;.813555;.834942;.857500;3344;2473
0.01;3;1;0;1;256;100;1;0;12;10000;10000;32;1;3;2;.707568;.679490;.531856;.685264;.709653;1.402083;9091;1250
0.02;3;1;0;1;256;100;1;1;12;10000;10000;1;0;3;2;.001061;NA;.017267;.018065;.021672;.022916;133;1904
0.01;3;1;0;1;256;100;1;1;12;10000;10000;1;1;3;2;.014168;.013297;.012465;.016828;.018161;.032500;196;1242
0.01;3;1;0;1;256;100;1;1;12;10000;10000;2;0;3;2;.002330;NA;.035358;.035911;.037211;.039583;196;2226
0.03;3;1;0;1;256;100;1;1;12;10000;10000;2;1;3;2;.027706;.025916;.024808;.032212;.033733;.060833;345;1294
0.01;3;1;0;1;256;100;1;1;12;10000;10000;4;0;3;2;.002681;NA;.072552;.072412;.074864;.077916;356;2302
0.02;3;1;0;1;256;100;1;1;12;10000;10000;4;1;3;2;.054212;.051101;.050333;.064716;.066169;.119583;577;1321
0.02;3;1;0;1;256;100;1;1;12;10000;10000;8;0;3;2;.003991;NA;.149024;.148492;.154132;.158333;673;2311
0.02;3;1;0;1;256;100;1;1;12;10000;10000;8;1;3;2;.105792;.101444;.103487;.132293;.134870;.239166;1108;1334
0.01;3;1;0;1;256;100;1;1;12;10000;10000;16;0;3;2;.007299;NA;.299098;.301374;.310043;.317500;1353;2305
0.01;3;1;0;1;256;100;1;1;12;10000;10000;16;1;3;2;.212527;.205773;.212080;.268994;.275537;.483333;2133;1345
0.02;3;1;0;1;256;100;1;1;12;10000;10000;32;0;3;2;.013155;NA;.604546;.602095;.615839;.627916;2633;2350
0.02;3;1;0;1;256;100;1;1;12;10000;10000;32;1;3;2;.420672;.416489;.422221;.534859;.545881;.962500;4202;1345
0.01;3;1;0;1;256;91;1;0;12;10000;10000;1;0;3;2;.000306;NA;.002136;.016743;.026063;.026666;22;214
0.02;3;1;0;1;256;91;1;0;12;10000;10000;1;1;3;2;.001727;.001241;.001694;.017681;.022465;.024166;22;220
0.01;3;1;0;1;256;91;1;0;12;10000;10000;2;0;3;2;.000317;NA;.003190;.035150;.045117;.045833;28;183
0.02;3;1;0;1;256;91;1;0;12;10000;10000;2;1;3;2;.003261;.002589;.002720;.042855;.056181;.059583;31;142
0.02;3;1;0;1;256;91;1;0;12;10000;10000;4;0;3;2;.000787;NA;.006124;.084014;.092120;.092916;39;167
0.03;3;1;0;1;256;91;1;0;12;10000;10000;4;1;3;2;.004634;.003880;.005426;.078851;.089515;.093750;41;172
0.01;3;1;0;1;256;91;1;0;12;10000;10000;8;0;3;2;.000578;NA;.010445;.070311;.079208;.080000;64;328
0.01;3;1;0;1;256;91;1;0;12;10000;10000;8;1;3;2;.007186;.006801;.008229;.070990;.080628;.088333;69;282
0.01;3;1;0;1;256;91;1;0;12;10000;10000;16;0;3;2;.000947;NA;.018231;.062366;.066629;.067500;115;677
0.01;3;1;0;1;256;91;1;0;12;10000;10000;16;1;3;2;.013514;.011697;.013483;.058638;.065483;.077916;126;531
0.02;3;1;0;1;256;91;1;0;12;10000;10000;32;0;3;2;.001586;NA;.032560;.039952;.041489;.043333;216;1873
0.03;3;1;0;1;256;91;1;0;12;10000;10000;32;1;3;2;.024632;.023156;.024211;.037502;.039105;.063333;242;1192
0.02;3;1;0;1;256;91;1;1;12;10000;10000;1;0;3;2;.000280;NA;.001656;.005660;.011199;.011666;20;384
0.01;3;1;0;1;256;91;1;1;12;10000;10000;1;1;3;2;.001766;.001598;.001202;.006011;.011650;20.876250;21;1
0.02;3;1;0;1;256;91;1;1;12;10000;10000;2;0;3;2;.000311;NA;.002621;.008890;.010235;.010833;27;649
0.01;3;1;0;1;256;91;1;1;12;10000;10000;2;1;3;2;.003281;.002972;.002415;.008923;.010531;.013333;28;561
0.03;3;1;0;1;256;91;1;1;12;10000;10000;4;0;3;2;.000371;NA;.004988;.016680;.017667;.018333;37;695
0.01;3;1;0;1;256;91;1;1;12;10000;10000;4;1;3;2;.004843;.003468;.004352;.017340;.018921;.023333;37;575
0.02;3;1;0;1;256;91;1;1;12;10000;10000;8;0;3;2;.000976;NA;.008598;.021138;.024057;.025000;63;861
0.01;3;1;0;1;256;91;1;1;12;10000;10000;8;1;3;2;.006821;.006193;.007215;.021314;.023452;.030416;66;728
0.01;3;1;0;1;256;91;1;1;12;10000;10000;16;0;3;2;.001103;NA;.015817;.027122;.030101;.031250;112;1267
0.02;3;1;0;1;256;91;1;1;12;10000;10000;16;1;3;2;.012261;.011169;.012028;.026035;.029865;.042083;118;890
0.01;3;1;0;1;256;91;1;1;12;10000;10000;32;0;3;2;.001414;NA;.029480;.036849;.039076;.040416;211;1817
0.03;3;1;0;1;256;91;1;1;12;10000;10000;32;1;3;2;.022392;.021311;.022328;.035067;.036819;.059166;223;1189
0.02;3;1;0;1;256;101;1;0;12;10000;10000;1;0;3;2;.000713;NA;.001835;.004062;.006417;.007083;22;682
0.02;3;1;0;1;256;101;1;0;12;10000;10000;1;1;3;2;.002833;.002150;.001305;.003517;.005739;.008750;24;514
0.01;3;1;0;1;256;101;1;0;12;10000;10000;2;0;3;2;.000794;NA;.002962;.003419;.004446;.005416;31;1397
0.01;3;1;0;1;256;101;1;0;12;10000;10000;2;1;3;2;.003505;.003355;.002367;.003862;.005247;.008750;36;918
0.03;3;1;0;1;256;101;1;0;12;10000;10000;4;0;3;2;.000965;NA;.005390;.005618;.006861;.007500;45;1752
0.01;3;1;0;1;256;101;1;0;12;10000;10000;4;1;3;2;.005072;.004719;.004027;.005808;.007343;.012500;55;1062
0.01;3;1;0;1;256;101;1;0;12;10000;10000;8;0;3;2;.000698;NA;.009316;.010411;.013085;.013750;82;1681
0.02;3;1;0;1;256;101;1;0;12;10000;10000;8;1;3;2;.009495;.008612;.006971;.009517;.010720;.020000;102;1165
0.02;3;1;0;1;256;101;1;0;12;10000;10000;16;0;3;2;.001602;NA;.019072;.019064;.020521;.022083;135;2165
0.01;3;1;0;1;256;101;1;0;12;10000;10000;16;1;3;2;.017516;.015929;.012638;.017217;.018024;.035000;197;1227
0.01;3;1;0;1;256;101;1;0;12;10000;10000;32;0;3;2;.002386;NA;.038421;.037989;.039978;.042083;275;2283
0.02;3;1;0;1;256;101;1;0;12;10000;10000;32;1;3;2;.032732;.031310;.024617;.033594;.038190;.067916;386;1213
0.02;3;1;0;1;256;101;1;1;12;10000;10000;1;0;3;2;.000698;NA;.001492;.002631;.004241;.005000;19;808
0.01;3;1;0;1;256;101;1;1;12;10000;10000;1;1;3;2;.001769;.001431;.001003;.002293;.005288;.007083;21;511
0.02;3;1;0;1;256;101;1;1;12;10000;10000;2;0;3;2;.000332;NA;.002419;.002923;.003911;.004166;27;1429
0.01;3;1;0;1;256;101;1;1;12;10000;10000;2;1;3;2;.002876;.002561;.001864;.003022;.004440;.007500;28;829
0.01;3;1;0;1;256;101;1;1;12;10000;10000;4;0;3;2;.000727;NA;.004302;.004804;.005760;.006666;37;1667
0.02;3;1;0;1;256;101;1;1;12;10000;10000;4;1;3;2;.004212;.003622;.003538;.005460;.006740;.010416;39;1097
0.02;3;1;0;1;256;101;1;1;12;10000;10000;8;0;3;2;.000585;NA;.008031;.008410;.010652;.011250;66;1761
0.02;3;1;0;1;256;101;1;1;12;10000;10000;8;1;3;2;.006887;.007078;.005956;.008404;.010728;.017500;68;1095
0.01;3;1;0;1;256;101;1;1;12;10000;10000;16;0;3;2;.000983;NA;.015241;.015965;.020062;.021250;114;1797
0.01;3;1;0;1;256;101;1;1;12;10000;10000;16;1;3;2;.013079;.012103;.010909;.014800;.016023;.028750;121;1227
0.03;3;1;0;1;256;101;1;1;12;10000;10000;32;0;3;2;.002105;NA;.029278;.031692;.040333;.042500;224;1723
0.02;3;1;0;1;256;101;1;1;12;10000;10000;32;1;3;2;.024268;.023394;.020764;.028630;.032190;.054583;234;1223
0.02;3;1;0;1;256;92;1;0;12;10000;10000;1;0;3;2;.000670;NA;.000556;.005614;.017659;.018333;14;97
0.01;3;1;0;1;256;92;1;0;12;10000;10000;1;1;3;2;.000682;.000405;.000459;.005963;.017754;.018750;15;101
0.01;3;1;0;1;256;92;1;0;12;10000;10000;2;0;3;2;.000664;NA;.001013;.015811;.018129;.018750;17;158
0.01;3;1;0;1;256;92;1;0;12;10000;10000;2;1;3;2;.000913;.000727;.000767;.014141;.019444;.020833;20;138
0.02;3;1;0;1;256;92;1;0;12;10000;10000;4;0;3;2;.000295;NA;.001406;.002413;.007112;.007500;21;508
0.02;3;1;0;1;256;92;1;0;12;10000;10000;4;1;3;2;.001991;.001953;.000985;.002576;.005138;.007083;24;484
0.02;3;1;0;1;256;92;1;0;12;10000;10000;8;0;3;2;.000387;NA;.003003;.028855;.032025;.032500;34;246
0.02;3;1;0;1;256;92;1;0;12;10000;10000;8;1;3;2;.003066;.002218;.002162;.027585;.030828;.033750;37;213
0.02;3;1;0;1;256;92;1;0;12;10000;10000;16;0;3;2;.000514;NA;.004975;.029681;.032830;.033750;55;390
0.02;3;1;0;1;256;92;1;0;12;10000;10000;16;1;3;2;.004263;.004168;.004058;.027304;.040849;.045000;67;297
0.02;3;1;0;1;256;92;1;0;12;10000;10000;32;0;3;2;.000844;NA;.009761;.034309;.039086;.040000;100;627
0.01;3;1;0;1;256;92;1;0;12;10000;10000;32;1;3;2;.007099;.006520;.006504;.030601;.035797;.042916;130;489
0.02;3;1;0;1;256;92;1;1;12;10000;10000;1;0;3;2;.000252;NA;.000495;.002460;.004361;.004583;12;331
0.02;3;1;0;1;256;92;1;1;12;10000;10000;1;1;3;2;.000690;.000357;.000303;.002705;.004309;.005000;14;276
0.02;3;1;0;1;256;92;1;1;12;10000;10000;2;0;3;2;.000251;NA;.000687;.003730;.006224;.006666;17;313
0.03;3;1;0;1;256;92;1;1;12;10000;10000;2;1;3;2;.001325;.000724;.000501;.003834;.006274;.007500;17;294
0.02;3;1;0;1;256;92;1;1;12;10000;10000;4;0;3;2;.000722;NA;.001217;.002581;.004846;.005833;21;582
0.02;3;1;0;1;256;92;1;1;12;10000;10000;4;1;3;2;.001518;.001069;.000833;.002333;.004507;.005833;21;523
0.02;3;1;0;1;256;92;1;1;12;10000;10000;8;0;3;2;.000344;NA;.002129;.006039;.008063;.008333;33;684
0.01;3;1;0;1;256;92;1;1;12;10000;10000;8;1;3;2;.002670;.001958;.001693;.005706;.007001;.009583;37;613
0.03;3;1;0;1;256;92;1;1;12;10000;10000;16;0;3;2;.000448;NA;.004112;.007676;.009106;.010000;57;1119
0.01;3;1;0;1;256;92;1;1;12;10000;10000;16;1;3;2;.003558;.003393;.003270;.008139;.010024;.013750;66;794
0.02;3;1;0;1;256;92;1;1;12;10000;10000;32;0;3;2;.001121;NA;.008456;.011190;.012290;.013333;101;1600
0.03;3;1;0;1;256;92;1;1;12;10000;10000;32;1;3;2;.006347;.005707;.005714;.010747;.012330;.018333;114;1018
0.02;3;1;0;1;256;102;1;0;12;10000;10000;1;0;3;2;.000269;NA;.000540;.000733;.002329;.002916;16;618
0.02;3;1;0;1;256;102;1;0;12;10000;10000;1;1;3;2;.001324;.000712;.000348;.000495;.000559;.002083;14;770
0.03;3;1;0;1;256;102;1;0;12;10000;10000;2;0;3;2;.000717;NA;.000928;.002388;.003228;.004166;19;677
0.02;3;1;0;1;256;102;1;0;12;10000;10000;2;1;3;2;.001342;.000854;.000549;.001711;.002880;.004166;22;572
0.02;3;1;0;1;256;102;1;0;12;10000;10000;4;0;3;2;.000371;NA;.001744;.001818;.002713;.003333;24;1428
0.03;3;1;0;1;256;102;1;0;12;10000;10000;4;1;3;2;.002634;.001863;.001238;.001625;.002109;.004583;33;961
0.02;3;1;0;1;256;102;1;0;12;10000;10000;8;0;3;2;.000694;NA;.003144;.003205;.003687;.004166;35;1939
0.02;3;1;0;1;256;102;1;0;12;10000;10000;8;1;3;2;.004174;.003141;.002296;.003382;.003933;.008333;59;1012
0.01;3;1;0;1;256;102;1;0;12;10000;10000;16;0;3;2;.001084;NA;.006249;.005721;.006233;.007500;65;2165
0.02;3;1;0;1;256;102;1;0;12;10000;10000;16;1;3;2;.006891;.006446;.004386;.005694;.007123;.014583;111;1088
0.02;3;1;0;1;256;102;1;0;12;10000;10000;32;0;3;2;.001141;NA;.011928;.011005;.012560;.013750;109;2221
0.03;3;1;0;1;256;102;1;0;12;10000;10000;32;1;3;2;.012409;.011860;.007672;.009414;.010405;.023333;217;1178
0.02;3;1;0;1;256;102;1;1;12;10000;10000;1;0;3;2;.000674;NA;.000432;.000644;.002275;.002916;13;470
0.01;3;1;0;1;256;102;1;1;12;10000;10000;1;1;3;2;.000888;.000421;.000278;.000562;.002279;.003333;14;420
0.02;3;1;0;1;256;102;1;1;12;10000;10000;2;0;3;2;.000276;NA;.000706;.001304;.002835;.003333;20;652
0.02;3;1;0;1;256;102;1;1;12;10000;10000;2;1;3;2;.001333;.000802;.000439;.001137;.002572;.004166;19;476
0.02;3;1;0;1;256;102;1;1;12;10000;10000;4;0;3;2;.000306;NA;.001227;.001347;.001649;.002083;22;1542
0.02;3;1;0;1;256;102;1;1;12;10000;10000;4;1;3;2;.002211;.001266;.000773;.001025;.001287;.003333;23;890
0.01;3;1;0;1;256;102;1;1;12;10000;10000;8;0;3;2;.000576;NA;.002356;.002415;.003122;.003750;32;1577
0.01;3;1;0;1;256;102;1;1;12;10000;10000;8;1;3;2;.002832;.002143;.001738;.002116;.003072;.006250;39;1005
0.02;3;1;0;1;256;102;1;1;12;10000;10000;16;0;3;2;.000466;NA;.004097;.004020;.004416;.005000;55;2095
0.02;3;1;0;1;256;102;1;1;12;10000;10000;16;1;3;2;.004430;.004171;.003190;.004435;.005123;.010000;72;1129
0.02;3;1;0;1;256;102;1;1;12;10000;10000;32;0;3;2;.000740;NA;.008222;.007567;.008171;.009166;102;2297
0.03;3;1;0;1;256;102;1;1;12;10000;10000;32;1;3;2;.008083;.006661;.005599;.007024;.008284;.016250;135;1185
