comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.14;281;1;0;32;256;14;1;0;2;10000;10000;1000;30000;0;0;2;.000197;NA;.065616;.067540;.073585;.073750;8;2840
2.08;281;1;0;32;256;14;1;0;2;10000;10000;1000;30000;0;0;2;.000137;NA;.065810;.067154;.074388;.074375;6;2822
2.11;281;1;0;32;256;14;1;0;2;10000;10000;1000;30000;0;0;2;.000185;NA;.066480;.069090;.077084;.077187;6;2749
2.11;282;1;0;32;256;14;1;0;2;10000;10000;500;30000;0;0;2;.000730;NA;.065451;.068452;.072905;.073125;6;2857
2.13;280;1;0;32;256;14;1;0;2;10000;10000;500;30000;0;0;2;.000367;NA;.066580;.068449;.073966;.074375;6;2862
2.10;281;1;0;32;256;14;1;0;2;10000;10000;500;30000;0;0;2;.000215;NA;.066744;.069159;.075085;.075312;6;2832
2.09;281;1;0;32;256;14;1;0;2;10000;10000;500;30000;0;0;2;.000339;NA;.065444;.068793;.071983;.072187;6;2891
2.10;281;1;0;32;256;14;1;0;2;10000;10000;500;30000;0;0;2;.000541;NA;.065786;.068577;.073656;.073750;6;2850
2.10;280;1;0;32;256;14;1;0;2;10000;10000;500;30000;0;0;2;.000136;NA;.066884;.068743;.073841;.074062;6;2890
2.12;280;1;0;32;256;14;1;0;2;10000;10000;250;30000;0;0;2;.000170;NA;.066554;.071822;.076359;.076562;6;2780
2.08;282;1;0;32;256;14;1;0;2;10000;10000;250;30000;0;0;2;.000199;NA;.065171;.070579;.075372;.075625;6;2755
2.15;280;1;0;32;256;14;1;0;2;10000;10000;250;30000;0;0;2;.000181;NA;.065841;.071055;.073941;.074062;6;2838
2.13;280;1;0;32;256;14;1;0;2;10000;10000;250;30000;0;0;2;.000197;NA;.066578;.071816;.075957;.076250;6;2793
2.10;281;1;0;32;256;14;1;0;2;10000;10000;250;30000;0;0;2;.000351;NA;.065494;.071041;.076713;.077187;6;2714
2.11;281;1;0;32;256;14;1;0;2;10000;10000;100;30000;0;0;2;.000176;NA;.066055;.096052;.119552;.119687;6;1764
2.13;281;1;0;32;256;14;1;0;2;10000;10000;100;30000;0;0;2;.000517;NA;.065561;.096218;.109869;.110312;6;1899
2.09;282;1;0;32;256;14;1;0;2;10000;10000;100;30000;0;0;2;.000184;NA;.065456;.093568;.111539;.111875;6;1873
2.11;281;1;0;32;256;14;1;0;2;10000;10000;100;30000;0;0;2;.000194;NA;.065975;.095386;.111742;.111875;6;1884
2.13;281;1;0;32;256;14;1;0;2;10000;10000;100;30000;0;0;2;.000344;NA;.066416;.099454;.114842;.115000;6;1846
2.09;282;1;0;32;256;14;1;0;2;10000;10000;100;30000;0;0;2;.000523;NA;.066445;.095954;.113258;.113750;6;1868
2.19;285;1;0;32;256;14;1;0;9;10000;10000;4000;30000;0;0;2;.000172;NA;.107732;.114901;.119154;.119375;16;2886
2.23;287;1;0;32;256;14;1;0;9;10000;10000;4000;30000;0;0;2;.000192;NA;.107333;.115246;.120088;.120312;10;2854
2.25;287;1;0;32;256;14;1;0;9;10000;10000;4000;30000;0;0;2;.000190;NA;.108376;.114594;.119020;.119062;12;2907
2.28;286;1;0;32;256;14;1;0;9;10000;10000;4000;30000;0;0;2;.000519;NA;.108067;.115417;.121563;.122187;12;2831
2.19;285;1;0;32;256;14;1;0;9;10000;10000;4000;30000;0;0;2;.000357;NA;.107299;.114465;.120145;.120625;10;2846
2.29;285;1;0;32;256;14;1;0;9;10000;10000;2000;30000;0;0;2;.000190;NA;.107354;.114750;.125565;.125937;12;2729
2.25;286;1;0;32;256;14;1;0;9;10000;10000;2000;30000;0;0;2;.000172;NA;.108502;.114751;.117982;.118125;10;2934
2.25;285;1;0;32;256;14;1;0;9;10000;10000;2000;30000;0;0;2;.000193;NA;.108022;.115305;.118511;.118750;11;2910
2.25;285;1;0;32;256;14;1;0;9;10000;10000;2000;30000;0;0;2;.000196;NA;.107722;.114171;.117777;.118125;10;2918
2.23;286;1;0;32;256;14;1;0;9;10000;10000;2000;30000;0;0;2;.000352;NA;.107401;.114260;.123610;.124062;10;2770
2.20;286;1;0;32;256;14;1;0;9;10000;10000;1000;30000;0;0;2;.000208;NA;.108543;.115434;.119758;.120000;11;2893
2.23;286;1;0;32;256;14;1;0;9;10000;10000;1000;30000;0;0;2;.000194;NA;.107352;.114826;.120324;.120625;10;2848
2.28;285;1;0;32;256;14;1;0;9;10000;10000;1000;30000;0;0;2;.000194;NA;.107584;.115353;.122499;.122812;12;2804
2.26;287;1;0;32;256;14;1;0;9;10000;10000;1000;30000;0;0;2;.000185;NA;.107576;.114599;.119705;.120000;10;2867
2.24;286;1;0;32;256;14;1;0;9;10000;10000;1000;30000;0;0;2;.000533;NA;.107765;.115212;.121145;.121562;10;2833
2.25;285;1;0;32;256;14;1;0;9;10000;10000;500;30000;0;0;2;.000185;NA;.107675;.115483;.120520;.120625;10;2853
2.24;287;1;0;32;256;14;1;0;9;10000;10000;500;30000;0;0;2;.000500;NA;.107865;.116141;.120672;.121250;10;2845
2.27;286;1;0;32;256;14;1;0;9;10000;10000;500;30000;0;0;2;.000375;NA;.107796;.114705;.120969;.121250;10;2840
2.26;286;1;0;32;256;14;1;0;9;10000;10000;500;30000;0;0;2;.000349;NA;.107749;.114779;.119929;.120000;10;2869
2.27;287;1;0;32;256;14;1;0;9;10000;10000;500;30000;0;0;2;.000184;NA;.107681;.115051;.120787;.120937;10;2845
2.21;286;1;0;32;256;14;1;0;9;10000;10000;500;30000;0;0;2;.000523;NA;.108201;.115165;.118916;.119375;12;2896
2.23;287;1;0;32;256;14;1;0;9;10000;10000;250;30000;0;0;2;.000173;NA;.107790;.115695;.122198;.122500;10;2816
2.23;286;1;0;32;256;14;1;0;9;10000;10000;250;30000;0;0;2;.000189;NA;.107408;.115553;.120769;.120937;12;2837
2.25;285;1;0;32;256;14;1;0;9;10000;10000;250;30000;0;0;2;.000702;NA;.108391;.116242;.121735;.122187;12;2837
2.22;285;1;0;32;256;14;1;0;9;10000;10000;250;30000;0;0;2;.000193;NA;.108062;.117285;.122365;.122500;12;2818
2.25;286;1;0;32;256;14;1;0;9;10000;10000;250;30000;0;0;2;.000495;NA;.108062;.116971;.121959;.122187;10;2825
2.22;285;1;0;32;256;14;1;0;9;10000;10000;100;30000;0;0;2;.000357;NA;.107865;.130335;.139640;.140000;10;2464
2.19;285;1;0;32;256;14;1;0;9;10000;10000;100;30000;0;0;2;.000511;NA;.107667;.130691;.145476;.145937;12;2359
2.24;286;1;0;32;256;14;1;0;9;10000;10000;100;30000;0;0;2;.000504;NA;.107217;.133388;.157887;.158437;10;2166
2.25;285;1;0;32;256;14;1;0;9;10000;10000;100;30000;0;0;2;.000177;NA;.108099;.129586;.139565;.139687;10;2473
2.23;286;1;0;32;256;14;1;0;9;10000;10000;100;30000;0;0;2;.000495;NA;.107650;.130973;.142692;.143125;10;2407
2.27;286;1;0;32;256;14;1;0;9;10000;10000;100;30000;0;0;2;.000349;NA;.107776;.129767;.140428;.140625;10;2451
