comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
8.27;527;1;0;10;256;62;1;0;5;10000;10000;4;0;0;0;.015975;NA;.397788;.452306;.485438;.498000;1538;817
8.15;527;1;0;10;256;63;1;0;5;10000;10000;1;0;0;0;.058098;NA;2.432453;2.754074;3.116473;3.179000;11474;777
8.07;527;1;0;10;256;63;1;0;5;10000;10000;2;0;0;0;.074474;NA;4.543277;4.977003;5.496645;5.569000;13391;824
8.17;527;1;0;10;256;63;1;0;5;10000;10000;3;0;0;0;.096888;NA;6.644663;7.143988;7.380380;7.466000;14863;898
8.19;528;1;0;10;256;63;1;0;5;10000;10000;4;0;0;0;.110376;NA;8.965048;9.270088;9.538947;9.640000;16800;937
8.64;530;1;0;10;256;64;1;0;5;10000;10000;1;0;0;0;.048242;NA;1.096255;1.435865;1.701010;1.751000;7742;642
8.66;526;1;0;10;256;64;1;0;5;10000;10000;2;0;0;0;.071410;NA;2.109871;2.597322;2.922635;2.994000;10487;717
8.64;527;1;0;10;256;64;1;0;5;10000;10000;3;0;0;0;.095678;NA;3.086875;3.752599;4.850892;4.948000;16056;634
8.65;527;1;0;10;256;64;1;0;5;10000;10000;4;0;0;0;.119283;NA;4.056169;4.803570;6.300859;6.421000;20868;641
8.21;527;1;0;10;256;65;1;0;5;10000;10000;1;0;0;0;.061465;NA;4.159748;4.105045;4.195621;4.259000;20031;983
8.29;528;1;0;10;256;65;1;0;5;10000;10000;2;0;0;0;.104459;NA;8.376117;8.165927;8.303995;8.397000;26207;1003
8.21;527;1;0;10;256;65;1;0;5;10000;10000;3;0;0;0;.145964;NA;12.351810;12.033285;12.412021;12.549000;32517;989
8.28;526;1;0;10;256;65;1;0;5;10000;10000;4;0;0;0;.200792;NA;16.358642;15.980025;16.415147;16.618000;38940;989
8.18;528;1;0;20;256;60;1;0;5;10000;10000;1;0;0;0;.008476;NA;.062495;.266690;.314553;.322500;1535;417
8.16;528;1;0;20;256;60;1;0;5;10000;10000;2;0;0;0;.008697;NA;.091941;.303511;.348985;.357000;1578;541
8.07;527;1;0;20;256;60;1;0;5;10000;10000;3;0;0;0;.008731;NA;.121550;.390853;.587401;.596500;1684;424
8.18;528;1;0;20;256;60;1;0;5;10000;10000;4;0;0;0;.009646;NA;.149981;.339160;.408487;.414500;1712;745
8.64;527;1;0;20;256;61;1;0;5;10000;10000;1;0;0;0;.011374;NA;.072884;1.444685;1.527405;1.538500;2250;104
8.55;527;1;0;20;256;61;1;0;5;10000;10000;2;0;0;0;.011980;NA;.092583;1.181262;1.245554;1.257000;2386;159
8.67;526;1;0;20;256;61;1;0;5;10000;10000;3;0;0;0;.012811;NA;.110608;.824522;.905499;.918500;2492;257
8.69;527;1;0;20;256;61;1;0;5;10000;10000;4;0;0;0;.011820;NA;.128836;.862767;.929408;.941500;2563;290
8.33;527;1;0;20;256;62;1;0;5;10000;10000;1;0;0;0;.006602;NA;.080837;.159332;.199425;.206500;1472;825
8.19;527;1;0;20;256;62;1;0;5;10000;10000;2;0;0;0;.007236;NA;.133917;.206852;.260198;.267500;1623;1033
8.31;528;1;0;20;256;62;1;0;5;10000;10000;3;0;0;0;.008195;NA;.186253;.268130;.336707;.344500;1795;1109
8.27;527;1;0;20;256;62;1;0;5;10000;10000;4;0;0;0;.009198;NA;.240474;.315005;.378037;.387500;1941;1266
8.12;528;1;0;20;256;63;1;0;5;10000;10000;1;0;0;0;.046410;NA;1.513321;1.887165;2.384436;2.428000;13071;1263
8.21;528;1;0;20;256;63;1;0;5;10000;10000;2;0;0;0;.052182;NA;2.847274;3.400945;4.073069;4.120000;14980;1394
8.11;528;1;0;20;256;63;1;0;5;10000;10000;3;0;0;0;.063670;NA;4.121306;4.776672;5.487073;5.552000;17028;1495
8.09;527;1;0;20;256;63;1;0;5;10000;10000;4;0;0;0;.075242;NA;5.446991;6.194553;7.370223;7.432500;20822;1475
8.65;528;1;0;20;256;64;1;0;5;10000;10000;1;0;0;0;.031313;NA;.712684;1.115803;1.529515;1.562500;8638;930
8.64;527;1;0;20;256;64;1;0;5;10000;10000;2;0;0;0;.049189;NA;1.383109;2.087364;2.746081;2.794000;13326;1004
8.57;528;1;0;20;256;64;1;0;5;10000;10000;3;0;0;0;.066538;NA;2.066457;3.038138;3.836925;3.905500;17717;1071
8.60;527;1;0;20;256;64;1;0;5;10000;10000;4;0;0;0;.074018;NA;2.715516;3.864890;5.138778;5.199000;24029;1057
8.20;528;1;0;20;256;65;1;0;5;10000;10000;1;0;0;0;.040522;NA;2.691254;2.654575;2.710157;2.737000;20075;1977
8.24;527;1;0;20;256;65;1;0;5;10000;10000;2;0;0;0;.067240;NA;4.674042;4.667474;5.297764;5.345500;26238;1925
8.34;527;1;0;20;256;65;1;0;5;10000;10000;3;0;0;0;.085187;NA;5.175641;5.399282;7.861889;7.949500;32564;1675
8.37;527;1;0;20;256;65;1;0;5;10000;10000;4;0;0;0;.107663;NA;4.274803;4.509843;10.136761;21.000000;38961;607
