comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.17          279                1                  0    32       256       2         1         0         9         10000     10000     250              30000       0           0           2             .000734      NA          .000360           .032682             .047258            .047812              11            28
2.20          279                1                  0    32       256       2         1         0         9         10000     10000     250              30000       0           0           2             .000842      NA          .000364           .029566             .033751            .034062              11            41
2.21          278                1                  0    32       256       2         1         0         9         10000     10000     250              30000       0           0           2             .000373      NA          .000401           .030813             .041111            .041562              14            36
2.18          280                1                  0    32       256       2         1         0         9         10000     10000     250              30000       0           0           2             .000734      NA          .000370           .030240             .040989            .041250              12            34
2.16          279                1                  0    32       256       2         1         0         9         10000     10000     100              30000       0           0           2             .000633      NA          .000409           .075757             .090498            .090625              11            17
2.19          280                1                  0    32       256       2         1         0         9         10000     10000     100              30000       0           0           2             .000701      NA          .000424           .077056             .109770            .110312              12            14
2.16          280                1                  0    32       256       2         1         0         9         10000     10000     100              30000       0           0           2             .000671      NA          .000455           .073909             .087523            .088125              12            19
2.13          279                1                  0    32       256       2         1         0         9         10000     10000     100              30000       0           0           2             .000753      NA          .000425           .074529             .088816            .089062              10            17
2.16          279                1                  0    32       256       2         1         0         9         10000     10000     100              30000       0           0           2             .000778      NA          .000432           .074909             .091620            .091875              10            17
2.19          280                1                  0    32       256       2         1         0         9         10000     10000     100              30000       0           0           2             .000734      NA          .000398           .073157             .089610            .090000              10            16
