comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           1               1             .125937      NA          .000134           .001915             .041591            .126250              6             6
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           1               1             .042991      NA          .000114           .001969             .042292            .043333              6             16
0.03          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           1               1             .042963      NA          .000128           .003718             .043028            .043750              6             19
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           1               1             .084351      NA          .000112           .005747             .043019            .085000              6             8
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           1               1             .043084      NA          .000120           .000208             .000296            .043333              8             17
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           1               1             .043148      NA          .000134           .000224             .000601            .043333              7             17
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .126892      NA          .000127           .001943             .042842            .127500              6             6
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .042482      NA          .000144           .008900             .042221            .042916              6             19
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .042199      NA          .000130           .005772             .043125            .043333              6             16
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .042314      NA          .000123           .012375             .084574            .085000              6             9
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .084997      NA          .000132           .010970             .042231            .085416              6             9
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .043331      NA          .000106           .009036             .085234            .086250              8             8
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .042803      NA          .000126           .007551             .050941            .051250              6             15
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .084818      NA          .000147           .003645             .041913            .085416              6             9
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .042796      NA          .000157           .012507             .042505            .043333              6             20
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           2               1             .042504      NA          .000140           .001914             .041990            .042916              7             19
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .169152      NA          .000171           .003686             .042151            .169583              7             5
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .085547      NA          .000133           .013033             .127079            .127500              6             5
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .125993      NA          .000181           .009078             .043005            .168750              6             5
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .127007      NA          .000142           .012467             .084174            .127500              6             6
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .126490      NA          .000173           .016003             .084660            .127083              6             7
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .126027      NA          .000172           .020192             .084878            .126666              6             7
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .042412      NA          .000153           .019815             .125828            .126250              6             6
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .126824      NA          .000167           .016769             .126728            .127500              6             6
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .042818      NA          .000164           .020131             .295396            .295833              7             3
0.02          3                  1                  0    4        512       524       1         0         5         10000     10000     0              0                1           0           1           5               1             .127655      NA          .000150           .014561             .043090            .127916              7             6
